trial,r2,elapsed_s,lr,hidden_dim,n_layers,gcn_layers,dropout,weight_decay,lam_smooth,lam_crps
35,0.9014623305079336,0.0,0.0037336070725030326,80.39854498246987,4,2,0.12415960484651625,0.0007137234690401973,0.13233437281532626,0.2556904033177075
36,0.9008815767703396,0.0,0.0027150659192692194,121.51827227440495,3,2,0.06927819243069987,0.000638564532552464,0.0965974950683861,0.10059084119880758
37,0.8998808200007771,0.0,0.0024463853722533633,138.3829259802755,2,1,0.21082490523645253,0.0002696585899348614,0.15040696074395293,0.08276443788932832
38,0.898742914879114,0.0,0.00023930001077504737,80.62995268294037,3,2,0.09538186981017682,0.00021858884200540868,0.09305886458574283,0.2581695490144594
39,0.8986127029021319,0.0,0.001089719094047312,165.40698412098885,1,2,0.23846045335782076,0.0001754221440115229,0.16825955554872912,0.11479886424959021
40,0.8983345262426928,0.0,0.0017972880279365502,138.76454002083017,1,3,0.06688886422797782,6.786014828968067e-05,0.017906693033759573,0.17349770481112975
41,0.8974595751114507,0.0,0.003388423732158626,145.24394496007562,3,3,0.1618414321490827,4.0541535749001684e-05,0.01585538856790849,0.15917934730809058
42,0.8943999035393887,0.0,0.002107817614371597,135.3001154996836,3,4,0.1828627080654775,6.49791046489694e-05,0.1646638730865466,0.09174322997692598
43,0.8933156810369116,0.0,0.0015803947672362421,175.94394122719547,1,1,0.11206473458001896,0.0003587646765587107,0.19464702095158382,0.17518529655058557
44,0.8858428193286364,0.0,0.006792406834214724,93.46739083454474,1,1,0.16097049387829668,5.5187988830511374e-05,0.1676600511951585,0.25206286801607547
45,0.8784560722505059,0.0,0.000190329000622386,89.58824991681387,4,1,0.20738487550042767,0.0002136494175503609,0.14398142193900368,0.24518225775549196
46,0.8671597736021499,0.0,0.00012297624805089323,119.69242368038886,4,4,0.2283354532509828,0.00031420713222214127,0.17925057326691973,0.2733616599244658
47,0.8095730534612666,0.0,0.0001939969960325716,65.7838448266498,1,1,0.0763644435573042,0.00022662997309479919,0.03314817587942091,0.17658248290515827
48,0.6311480565108947,0.0,0.00010856093321249967,77.97043158601407,2,4,0.20936341766503236,2.919318530128879e-05,0.11084622221382016,0.20150395517500275
49,0.6183426760165045,0.0,0.00011102586009934677,75.52612617928214,4,3,0.14237544605027747,2.1015685377233003e-05,0.10519850726963907,0.08807802567829211
