trial,r2,elapsed_s,lr,hidden_dim,n_layers,gcn_layers,dropout,weight_decay,lam_smooth,lam_crps
0,0.9678921292969379,0.0,0.0016538665390257582,99.3495295666967,3,1,0.05146509634528348,0.00022064457701554682,0.0656884348072921,0.05603700766562534
1,0.9671746850420597,0.0,0.0015857827737104334,98.46345057545818,3,2,0.07888134189982941,0.00029294984532444985,0.08401111702932326,0.09143563035974223
2,0.9670867185564611,0.0,0.0027150659192692194,121.51827227440495,3,2,0.06927819243069987,0.000638564532552464,0.0965974950683861,0.10059084119880758
3,0.9669305901313848,0.0,0.0016670015072382752,136.55143466226355,2,1,0.09813435846877812,0.0008002547788045839,0.061647264612032765,0.11948072167339086
4,0.9658758398766992,0.0,0.0020295255205208204,123.03846099233374,4,1,0.10774050207237665,0.0002194358841616719,0.136957472625102,0.061208788555124634
5,0.965171924948084,0.0,0.0003349045376293411,183.91208326832373,4,1,0.0745515864822972,0.0004594363407148805,0.03912402015865387,0.09481707703943477
6,0.9642503231598955,0.0,0.0002901609674885485,174.3331065637047,4,3,0.1682701599023531,6.55121736215719e-05,0.1721260792596112,0.11560314924495828
7,0.9641174015085741,0.0,0.0004131091819964752,179.20051053670477,4,1,0.07370674076502126,0.00038450734368900534,0.07704639633270641,0.1413409583663781
8,0.96336771368584,0.0,0.0007387474306836429,188.09756733967984,3,2,0.10979230177425736,0.0006535094509118399,0.05922965149148082,0.1335996117976999
9,0.9633206913186484,0.0,0.0001857077354014572,174.35718820269588,2,2,0.18876864025859866,2.9835240755141563e-05,0.16331952975669206,0.11629198302330865
10,0.9628769532925001,0.0,0.00043080207419942236,185.97112256892734,3,2,0.15301142584634292,3.250350392917696e-05,0.18784827830930304,0.09115195439550454
11,0.9628481358275597,0.0,0.00022512130427927496,167.12400769907902,3,2,0.07213261216856068,0.0009060548035312761,0.0802142691214359,0.1016099014829471
12,0.961211537000861,0.0,0.006331685458161319,128.1171303440834,2,2,0.07592279416366016,0.0003991219616073052,0.11103094249848364,0.14810524527695543
13,0.9608329068677471,0.0,0.0024463853722533633,138.3829259802755,2,1,0.21082490523645253,0.0002696585899348614,0.15040696074395293,0.08276443788932832
14,0.9604492947591975,0.0,0.003388423732158626,145.24394496007562,3,3,0.1618414321490827,4.0541535749001684e-05,0.01585538856790849,0.15917934730809058
15,0.9598749748593285,0.0,0.0024696803719805207,121.10800327347593,1,2,0.11030241782957531,0.00018220705396336788,0.07874439600514417,0.07191247982902525
16,0.9592579818727403,0.0,0.000535440785856529,159.5299269560337,2,3,0.13404489323875035,1.4315354727836138e-05,0.19528575261947412,0.06715768657596635
17,0.959241468136272,0.0,0.0037336070725030326,80.39854498246987,4,2,0.12415960484651625,0.0007137234690401973,0.13233437281532626,0.2556904033177075
18,0.9587634133719787,0.0,0.00030117430298865644,161.84745503073282,3,1,0.10561654813059801,0.0007019819720246921,0.01806682971300684,0.057142901979515576
19,0.9581039621762059,0.0,0.006792406834214724,93.46739083454474,1,1,0.16097049387829668,5.5187988830511374e-05,0.1676600511951585,0.25206286801607547
20,0.9579494174781451,0.0,0.0002686391753563501,116.29166639675343,4,4,0.09678789717306815,1.3079931915544414e-05,0.06346293948417935,0.1233984394416709
21,0.957722650053121,0.0,0.0017972880279365502,138.76454002083017,1,3,0.06688886422797782,6.786014828968067e-05,0.017906693033759573,0.17349770481112975
22,0.9568228503762841,0.0,0.0001721915376473834,187.12290106233786,2,4,0.18994142676214992,3.402043974160321e-05,0.19414351169606756,0.24468772599144867
23,0.9567339069937449,0.0,0.00013183076737538022,181.0045109453448,4,1,0.11977579863429164,0.00018938353795567637,0.08347325929227235,0.13594854882458857
24,0.9565704090650688,0.0,0.0025149549152136495,103.98293009690126,4,4,0.21095287149936037,5.956028374469396e-05,0.06478233974674638,0.2206238759937439
25,0.9563588621320908,0.0,0.0005117430300313625,188.24934712254762,2,4,0.20567669941475236,2.4506281377201807e-05,0.09867699070813649,0.0609509414468072
26,0.9555851000670355,0.0,0.0007705989229173007,93.08655638845144,1,3,0.06276345122083507,0.00045212897915896766,0.13001623583319233,0.23952193502134345
27,0.9555632502051206,0.0,0.0008276210937283382,136.79887308197038,1,1,0.0729060147071947,0.00021717304645704538,0.09950827916719518,0.1913090266202972
28,0.9549673231753667,0.0,0.0015803947672362421,175.94394122719547,1,1,0.11206473458001896,0.0003587646765587107,0.19464702095158382,0.17518529655058557
29,0.9548251060810597,0.0,0.0035311169138214082,120.1764402882627,2,4,0.18947360581187278,1.5429601005519722e-05,0.19536824681098364,0.24028492549758823
30,0.9544588711983311,0.0,0.002107817614371597,135.3001154996836,3,4,0.1828627080654775,6.49791046489694e-05,0.1646638730865466,0.09174322997692598
31,0.9537831927694698,0.0,0.0001505749916149862,160.8733033414082,4,1,0.1279501834295641,3.8296830521982154e-05,0.16517904867764427,0.05510528579252569
32,0.9524822366312908,0.0,0.0004940144008352761,139.63718290962134,2,1,0.2417118426482891,9.217366875216192e-05,0.15871969317755438,0.07068249998060964
33,0.9522381596270771,0.0,0.00020350682753671442,151.4302660150342,4,3,0.24350194648684204,4.483846290786351e-05,0.08038734414662509,0.167388952818952
34,0.9519018882228075,0.0,0.00037401795710592206,182.37547895193947,2,1,0.16103960846536494,0.00018533191931652084,0.030120506712643123,0.08508489926597816
