trial,r2,elapsed_s,lr,hidden_dim,n_layers,gcn_layers,dropout,weight_decay,lam_smooth,lam_crps
0,0.9113604622534663,0.0,0.0031137700797897222,75.99507423593698,3,1,0.1487610328708609,0.0007610570342817954,0.09483579040146813,0.20029952798472447
1,0.909938577813777,0.0,0.004110221223555214,97.5315279165954,1,4,0.1705070732042802,1.2561309623242015e-05,0.1958800521770712,0.19801539732419282
2,0.9097725729805286,0.0,0.0032360473959895954,72.59119954243013,1,1,0.15265943073778518,2.9813606032983163e-05,0.14950217529992496,0.2300261993554502
3,0.9072698147488248,0.0,0.003328204168293616,73.44221459969164,1,1,0.11308529551194067,1.9826222552265763e-05,0.1341034172938792,0.1954582155551798
4,0.9056320181788307,0.0,0.003345837266232196,109.17196522936118,1,1,0.1804503067601465,0.00012663788131394698,0.13070713496228809,0.2574132045105528
5,0.9051496976975508,0.0,0.004174784328960021,96.9455926455266,4,2,0.1059587145417212,0.00047828974073139957,0.16795984232761407,0.2840994291021308
6,0.9033704241669804,0.0,0.0038158305767649636,96.19372719957228,2,1,0.19431634925715266,1.9670093947776723e-05,0.1939993786701345,0.20050863911407357
7,0.8962636839585041,0.0,0.007159087541184102,107.68709878994864,3,3,0.15436219287387562,0.0007201763259035957,0.1458702840349033,0.2763946897671736
8,0.8953820175580733,0.0,0.001446655873369146,99.12358047937605,4,1,0.16775358711657887,0.00027692367428484903,0.17592799617668892,0.2787325191545868
9,0.8946566865018264,0.0,0.00410345383380922,138.26438298455372,3,4,0.2340763120936058,1.4942305844034169e-05,0.17862993775059088,0.18940137025931597
10,0.8921776921337825,0.0,0.0014997457056160773,122.48479458891148,1,4,0.22523082022412855,2.0824285845654156e-05,0.16794363737736995,0.25594919834083785
11,0.8887199942622925,0.0,0.008159297236761044,101.07142335525072,1,1,0.14838889821901496,4.652931448131568e-05,0.17221019090175146,0.28536604540972504
12,0.8879444932808911,0.0,0.002376853284430317,82.36550933189531,3,3,0.10384725230364478,0.0009266979082795452,0.17188743467145318,0.24455625220474742
13,0.8864566016458921,0.0,0.006792406834214724,93.46739083454474,1,1,0.16097049387829668,5.5187988830511374e-05,0.1676600511951585,0.25206286801607547
14,0.8811919826676917,0.0,0.002293722253935428,122.44426683738291,3,4,0.20473233986788297,3.578548371753318e-05,0.17563999302513386,0.2551370007124203
15,0.8786743421770986,0.0,0.0037336070725030326,80.39854498246987,4,2,0.12415960484651625,0.0007137234690401973,0.13233437281532626,0.2556904033177075
16,0.8779171057861525,0.0,0.0012282992247267565,99.79233850244024,3,3,0.16441236339509396,2.4729234803985737e-05,0.16956873684960372,0.18380452143408985
17,0.8741599243401876,0.0,0.0035311169138214082,120.1764402882627,2,4,0.18947360581187278,1.5429601005519722e-05,0.19536824681098364,0.24028492549758823
18,0.8737913377422173,0.0,0.0027150659192692194,121.51827227440495,3,2,0.06927819243069987,0.000638564532552464,0.0965974950683861,0.10059084119880758
19,0.8718803044906988,0.0,0.0024696803719805207,121.10800327347593,1,2,0.11030241782957531,0.00018220705396336788,0.07874439600514417,0.07191247982902525
20,0.869273028234399,0.0,0.0015803947672362421,175.94394122719547,1,1,0.11206473458001896,0.0003587646765587107,0.19464702095158382,0.17518529655058557
21,0.8555422264279506,0.0,0.0024463853722533633,138.3829259802755,2,1,0.21082490523645253,0.0002696585899348614,0.15040696074395293,0.08276443788932832
