trial,r2,elapsed_s,lr,hidden_dim,n_layers,gcn_layers,dropout,weight_decay,lam_smooth,lam_crps
0,0.9772476603974847,0.0,0.006792406834214724,93.46739083454474,1,1,0.16097049387829668,5.5187988830511374e-05,0.1676600511951585,0.25206286801607547
1,0.9755989866470962,0.0,0.003328204168293616,73.44221459969164,1,1,0.11308529551194067,1.9826222552265763e-05,0.1341034172938792,0.1954582155551798
2,0.9752569951232668,0.0,0.002220944123065934,104.96973530236285,1,1,0.13490384585391996,0.0003776886636638126,0.04124581359128604,0.05561839817017196
3,0.9747675518496308,0.0,0.00035676624670943327,139.10722738261916,1,2,0.11252216735187967,0.0001993449734124576,0.08859178129672876,0.20875443552493594
4,0.9739879144756852,0.0,0.003345837266232196,109.17196522936118,1,1,0.1804503067601465,0.00012663788131394698,0.13070713496228809,0.2574132045105528
5,0.97260533272879,0.0,0.0024696803719805207,121.10800327347593,1,2,0.11030241782957531,0.00018220705396336788,0.07874439600514417,0.07191247982902525
6,0.9716973856120932,0.0,0.0008276210937283382,136.79887308197038,1,1,0.0729060147071947,0.00021717304645704538,0.09950827916719518,0.1913090266202972
7,0.9715782280606376,0.0,0.0016601078935171475,113.39370437599939,1,3,0.08999006528670384,0.0005121805863150501,0.11829745786127108,0.09059484182844829
8,0.9715685963741024,0.0,0.0007705989229173007,93.08655638845144,1,3,0.06276345122083507,0.00045212897915896766,0.13001623583319233,0.23952193502134345
9,0.971262531180322,0.0,0.008159297236761044,101.07142335525072,1,1,0.14838889821901496,4.652931448131568e-05,0.17221019090175146,0.28536604540972504
10,0.9703838193459944,0.0,0.0010286442785607548,114.15396071030307,1,2,0.07262526430126104,9.564843236998536e-05,0.13950047405350294,0.14950049196220697
11,0.9697879082330949,0.0,0.005447731590396316,146.8778044848434,1,3,0.14050500585693468,0.0003467709649945717,0.09228030722472119,0.11575701406771052
12,0.9695655358494994,0.0,0.0017972880279365502,138.76454002083017,1,3,0.06688886422797782,6.786014828968067e-05,0.017906693033759573,0.17349770481112975
13,0.9685490556816773,0.0,0.0032360473959895954,72.59119954243013,1,1,0.15265943073778518,2.9813606032983163e-05,0.14950217529992496,0.2300261993554502
