trial,r2,elapsed_s,lr,hidden_dim,n_layers,gcn_layers,dropout,weight_decay,lam_smooth,lam_crps
0,0.922412407760644,0.0,0.00431733804075506,79.23405128019388,1,1,0.18557192190264132,0.00011439665643175309,0.12856544770098385,0.19691343728633362
1,0.9217023335018667,0.0,0.0014424609592947222,98.05318157452916,1,2,0.10199135468906381,9.843173194764179e-05,0.06615801796608134,0.08092809528046527
2,0.9210755297047336,0.0,0.002486253441271844,108.60784615769698,2,1,0.2045644761483593,2.394707628981241e-05,0.1967170009385133,0.27801021947422194
3,0.9207275817714575,0.0,0.005759432648244645,127.70686134315437,1,2,0.09772082217029358,0.0001536198273253334,0.09317784343524171,0.12322703545466152
4,0.9192417117364079,0.0,0.003554536423663181,87.32466689624599,1,2,0.1406581413354252,0.00015513239395464144,0.19332123016250452,0.24267323645869693
5,0.9159445393594886,0.0,0.0018460985815817366,122.62819199140472,2,1,0.1436482732084313,6.494220835649635e-05,0.11910437356186007,0.058366386064402566
6,0.9122707056825231,0.0,0.0024696803719805207,121.10800327347593,1,2,0.11030241782957531,0.00018220705396336788,0.07874439600514417,0.07191247982902525
7,0.9118536317196071,0.0,0.006792406834214724,93.46739083454474,1,1,0.16097049387829668,5.5187988830511374e-05,0.1676600511951585,0.25206286801607547
8,0.9117055736465427,0.0,0.002107817614371597,135.3001154996836,3,4,0.1828627080654775,6.49791046489694e-05,0.1646638730865466,0.09174322997692598
9,0.911204804719221,0.0,0.0017972880279365502,138.76454002083017,1,3,0.06688886422797782,6.786014828968067e-05,0.017906693033759573,0.17349770481112975
10,0.9110491735168961,0.0,0.0010907286498539606,104.4389186343415,1,4,0.18233225263355224,5.58875997149676e-05,0.027948666931687904,0.2366974028372565
11,0.9101747063188018,0.0,0.002615260978747596,153.38805819597462,4,4,0.22746541434721052,3.682621435357578e-05,0.16604347484301715,0.05990823536082815
12,0.9069450468610297,0.0,0.0035311169138214082,120.1764402882627,2,4,0.18947360581187278,1.5429601005519722e-05,0.19536824681098364,0.24028492549758823
13,0.9053895668631923,0.0,0.0015163392068198562,136.14116566133453,1,1,0.12978223071142514,0.0004181039346304268,0.04379416554879084,0.10186131745585658
14,0.9045730952323383,0.0,0.0024463853722533633,138.3829259802755,2,1,0.21082490523645253,0.0002696585899348614,0.15040696074395293,0.08276443788932832
15,0.904515328896589,0.0,0.0027150659192692194,121.51827227440495,3,2,0.06927819243069987,0.000638564532552464,0.0965974950683861,0.10059084119880758
16,0.9035263053833471,0.0,0.0015803947672362421,175.94394122719547,1,1,0.11206473458001896,0.0003587646765587107,0.19464702095158382,0.17518529655058557
17,0.9023560446612224,0.0,0.0015043913668242174,98.93926056576768,1,1,0.06241721946321931,6.545767800245003e-05,0.047835335744050175,0.054506101311125835
18,0.901599317548985,0.0,0.0007705989229173007,93.08655638845144,1,3,0.06276345122083507,0.00045212897915896766,0.13001623583319233,0.23952193502134345
19,0.901533663951932,0.0,0.0009086261632599536,137.6084698003324,2,4,0.21861992247773326,5.9644868918740915e-05,0.1490631954585533,0.11667014116836515
20,0.8991032243327972,0.0,0.0006890149396184472,187.67768475432726,1,3,0.23660464432004225,0.0004061830826108325,0.09880250429550538,0.24619086231304688
21,0.8964915390147244,0.0,0.007861615031479178,119.48373358582941,1,2,0.19117308190565604,0.00010503211443566646,0.17145588305860987,0.27559299124161635
22,0.8954183875442605,0.0,0.0008276210937283382,136.79887308197038,1,1,0.0729060147071947,0.00021717304645704538,0.09950827916719518,0.1913090266202972
23,0.8953168464837724,0.0,0.002619791285774816,112.6552031280163,2,4,0.16389617545788493,2.861842018552912e-05,0.1934535000290602,0.06725556144157036
24,0.8952695993264467,0.0,0.0025149549152136495,103.98293009690126,4,4,0.21095287149936037,5.956028374469396e-05,0.06478233974674638,0.2206238759937439
