trial,r2,elapsed_s,lr,hidden_dim,n_layers,gcn_layers,dropout,weight_decay,lam_smooth,lam_crps
0,0.9692722598482513,0.0,0.0033745358170973717,98.87335990273763,2,3,0.07149942525803052,0.00025419460127195856,0.13658968995469387,0.06872012176922039
1,0.9683654149737235,0.0,0.002216978582280868,150.33026973599857,2,3,0.07127006330973137,6.857108815842788e-05,0.058481130237415475,0.2173891581639055
2,0.9677408395956075,0.0,0.003964538439028525,164.53434123219768,1,4,0.1036466002129448,0.0001291493857961084,0.04559787365240953,0.20837224913339586
3,0.9660848440921825,0.0,0.0025329440610059603,121.69662900619149,3,3,0.22281946119072876,1.0858458973237305e-05,0.19608187486550185,0.1898980454799408
4,0.9659266146423219,0.0,0.0035311169138214082,120.1764402882627,2,4,0.18947360581187278,1.5429601005519722e-05,0.19536824681098364,0.24028492549758823
5,0.9656736162412017,0.0,0.0020844459736559322,98.00769758055445,2,3,0.1415884074455168,1.0917713413371351e-05,0.1569726128703783,0.1843090023707012
6,0.9611362184457116,0.0,0.002002666339224256,97.12161858931594,2,3,0.18116254267136128,1.4457413769598209e-05,0.16702728178995416,0.2225636060502242
7,0.9574574672999369,0.0,0.0018286962879516216,123.78609882352515,4,3,0.09521007135716142,0.0007312946220431481,0.09970611129463142,0.12157718710343025
8,0.956651043849597,0.0,0.002100204436355861,135.2096026761213,1,3,0.20895341869372258,3.9127311911403484e-05,0.1547549993207565,0.25287139126069136
9,0.9550343769038548,0.0,0.0017972880279365502,138.76454002083017,1,3,0.06688886422797782,6.786014828968067e-05,0.017906693033759573,0.17349770481112975
10,0.9545230638722358,0.0,0.0027150659192692194,121.51827227440495,3,2,0.06927819243069987,0.000638564532552464,0.0965974950683861,0.10059084119880758
11,0.9542385580577771,0.0,0.0025149549152136495,103.98293009690126,4,4,0.21095287149936037,5.956028374469396e-05,0.06478233974674638,0.2206238759937439
12,0.9538159257805993,0.0,0.0016162724247192292,122.62627204971709,1,2,0.09990004790333648,0.00014066419584782112,0.015833110253661128,0.11931756193052702
13,0.9504015695037145,0.0,0.006792406834214724,93.46739083454474,1,1,0.16097049387829668,5.5187988830511374e-05,0.1676600511951585,0.25206286801607547
