trial,r2,elapsed_s,lr,hidden_dim,n_layers,gcn_layers,dropout,weight_decay,lam_smooth,lam_crps
0,0.9726955395116493,0.0,0.0024416154274659887,105.38000430329187,2,1,0.10168252086275553,0.0007456806199413045,0.05909891265452796,0.057527197122292206
1,0.9702541387641557,0.0,0.005359093020357508,72.98488793034593,1,2,0.14200396127070414,2.430616829945675e-05,0.19369028656932724,0.20784371672731777
2,0.9701433654157696,0.0,0.005989014022308471,147.28807348577243,2,3,0.10556290326799547,0.0007027195764104726,0.11013340628796311,0.13809735303004517
3,0.9685828710389078,0.0,0.007483001940880183,126.77529835794115,1,3,0.17689201015259104,1.9640743953587863e-05,0.18185455413278118,0.28380535768734283
4,0.9679554007828928,0.0,0.0053529009190574454,112.10586171579999,2,2,0.20557320016002972,3.127720391646536e-05,0.16727168047153693,0.20005982879246137
5,0.9660320876781837,0.0,0.002296487055340869,75.15623367851784,2,1,0.13590925146151786,6.502452965367589e-05,0.15339442195268052,0.19500235175927122
6,0.96442932012557,0.0,0.0025329440610059603,121.69662900619149,3,3,0.22281946119072876,1.0858458973237305e-05,0.19608187486550185,0.1898980454799408
7,0.9642494795666109,0.0,0.002002666339224256,97.12161858931594,2,3,0.18116254267136128,1.4457413769598209e-05,0.16702728178995416,0.2225636060502242
8,0.9638445149978472,0.0,0.0035311169138214082,120.1764402882627,2,4,0.18947360581187278,1.5429601005519722e-05,0.19536824681098364,0.24028492549758823
9,0.9634851999675806,0.0,0.0020844459736559322,98.00769758055445,2,3,0.1415884074455168,1.0917713413371351e-05,0.1569726128703783,0.1843090023707012
10,0.9632583171453619,0.0,0.0018250549403620447,113.80397337692841,2,3,0.07056706553349729,0.000921439302863444,0.136150556924513,0.10438656487773472
11,0.96223267483821,0.0,0.003349069764522503,133.08400198957335,4,2,0.07202984840589342,0.00045263403238956503,0.1322229645806739,0.14625519164823286
12,0.9619515394176762,0.0,0.0027150659192692194,121.51827227440495,3,2,0.06927819243069987,0.000638564532552464,0.0965974950683861,0.10059084119880758
13,0.961620162446143,0.0,0.003559272148681115,96.91177949289312,2,2,0.1762292279343069,0.00011123370310990923,0.16269257044344584,0.2594604757744563
14,0.9587740179762407,0.0,0.002100204436355861,135.2096026761213,1,3,0.20895341869372258,3.9127311911403484e-05,0.1547549993207565,0.25287139126069136
