trial,r2,elapsed_s,lr,hidden_dim,n_layers,gcn_layers,dropout,weight_decay,lam_smooth,lam_crps
0,0.8265007984268551,0.0,0.002039432421195555,160.27710734793425,2,2,0.1813212450309325,9.30291953242689e-05,0.017048398215147073,0.17347681487583055
1,0.8258368274553796,0.0,0.003388423732158626,145.24394496007562,3,3,0.1618414321490827,4.0541535749001684e-05,0.01585538856790849,0.15917934730809058
2,0.8211737861397015,0.0,0.003964538439028525,164.53434123219768,1,4,0.1036466002129448,0.0001291493857961084,0.04559787365240953,0.20837224913339586
3,0.8187304723692974,0.0,0.002216978582280868,150.33026973599857,2,3,0.07127006330973137,6.857108815842788e-05,0.058481130237415475,0.2173891581639055
4,0.8153611006554919,0.0,0.007442288183058793,151.84280302975407,2,3,0.14925983648980096,3.418080467135809e-05,0.04478403318929461,0.20511567627713118
5,0.8105511593324104,0.0,0.0017972880279365502,138.76454002083017,1,3,0.06688886422797782,6.786014828968067e-05,0.017906693033759573,0.17349770481112975
6,0.805353558514978,0.0,0.0016162724247192292,122.62627204971709,1,2,0.09990004790333648,0.00014066419584782112,0.015833110253661128,0.11931756193052702
7,0.7971215202260966,0.0,0.002023843122720218,123.07520225236738,3,2,0.11395623378272669,1.4564500852510917e-05,0.019318063541853517,0.1033520888864875
8,0.7819013923917479,0.0,0.0019429773670998727,122.18912326112886,3,3,0.1535303690085712,2.1901312231269427e-05,0.029608735431988054,0.1424784035363715
9,0.7665406329760157,0.0,0.0012081288234511945,131.05024112335363,1,4,0.06985773020007942,0.0001907535947835623,0.06077181343064534,0.17111150834863958
10,0.7541915740781816,0.0,0.0007074787985694369,153.2103402302015,2,2,0.11260395172617982,2.9445757719522753e-05,0.0631283834412203,0.21110822682176683
11,0.7534385284020528,0.0,0.002468336031720203,146.7641336780044,4,2,0.19518728752793865,1.44498075372721e-05,0.059345297285329425,0.10906849000557502
12,0.739454300503744,0.0,0.0010907286498539606,104.4389186343415,1,4,0.18233225263355224,5.58875997149676e-05,0.027948666931687904,0.2366974028372565
13,0.7335628887815056,0.0,0.0025149549152136495,103.98293009690126,4,4,0.21095287149936037,5.956028374469396e-05,0.06478233974674638,0.2206238759937439
14,0.7315612023152673,0.0,0.00047018517233996036,106.74727293499029,1,4,0.218089467045808,5.129969976025477e-05,0.03520359416916356,0.25414281174189524
15,0.7304929735024359,0.0,0.0037336070725030326,80.39854498246987,4,2,0.12415960484651625,0.0007137234690401973,0.13233437281532626,0.2556904033177075
16,0.7238097557183253,0.0,0.0007346456743441745,106.70674518346172,2,4,0.19759098668956243,0.00011264379815165935,0.04486596281331733,0.25331210649570907
17,0.71947274673823,0.0,0.001353314469390436,122.52686133063253,2,4,0.22693495891528526,3.1673700921683616e-05,0.04861968073972351,0.18607855253280664
18,0.7112478114291284,0.0,0.0010998787335882115,120.18066691904598,2,1,0.21525838483887155,0.0006198998677224926,0.036647326909736044,0.18850903588476237
19,0.6900372937966024,0.0,0.0013556587593487003,81.7940062626742,1,4,0.16336572002595967,2.4614294401930763e-05,0.07027628970775038,0.19488886817916626
20,0.6873370301963063,0.0,0.0006890149396184472,187.67768475432726,1,3,0.23660464432004225,0.0004061830826108325,0.09880250429550538,0.24619086231304688
