trial,r2,elapsed_s,lr,hidden_dim,n_layers,gcn_layers,dropout,weight_decay,lam_smooth,lam_crps
0,0.8069928446473353,0.0,0.007442288183058793,151.84280302975407,2,3,0.14925983648980096,3.418080467135809e-05,0.04478403318929461,0.20511567627713118
1,0.8005920213099779,0.0,0.003388423732158626,145.24394496007562,3,3,0.1618414321490827,4.0541535749001684e-05,0.01585538856790849,0.15917934730809058
2,0.7940793677687772,0.0,0.002039432421195555,160.27710734793425,2,2,0.1813212450309325,9.30291953242689e-05,0.017048398215147073,0.17347681487583055
3,0.7887183242338537,0.0,0.003964538439028525,164.53434123219768,1,4,0.1036466002129448,0.0001291493857961084,0.04559787365240953,0.20837224913339586
4,0.7857161932657372,0.0,0.0016162724247192292,122.62627204971709,1,2,0.09990004790333648,0.00014066419584782112,0.015833110253661128,0.11931756193052702
5,0.7815532165630658,0.0,0.002023843122720218,123.07520225236738,3,2,0.11395623378272669,1.4564500852510917e-05,0.019318063541853517,0.1033520888864875
6,0.7795713368393988,0.0,0.002216978582280868,150.33026973599857,2,3,0.07127006330973137,6.857108815842788e-05,0.058481130237415475,0.2173891581639055
7,0.7755131986346255,0.0,0.0017972880279365502,138.76454002083017,1,3,0.06688886422797782,6.786014828968067e-05,0.017906693033759573,0.17349770481112975
8,0.7733979015831893,0.0,0.0019429773670998727,122.18912326112886,3,3,0.1535303690085712,2.1901312231269427e-05,0.029608735431988054,0.1424784035363715
9,0.7564592606461983,0.0,0.0037336070725030326,80.39854498246987,4,2,0.12415960484651625,0.0007137234690401973,0.13233437281532626,0.2556904033177075
10,0.7452171538556607,0.0,0.004204231289519051,71.07457233429386,3,3,0.1051930722389237,0.00027960109597349633,0.17232656770163404,0.2108707798611876
11,0.7325885194482182,0.0,0.0023812532079156854,89.91426476076671,4,3,0.13941833890252647,0.0007473863824653882,0.1354429890415716,0.2607920800328948
12,0.7267451780225571,0.0,0.0025149549152136495,103.98293009690126,4,4,0.21095287149936037,5.956028374469396e-05,0.06478233974674638,0.2206238759937439
13,0.7225554214170085,0.0,0.004197485039582774,101.87786793227833,4,3,0.1687623111282493,0.00032910518160191775,0.14089158287436565,0.2033425697745367
14,0.7179535436191207,0.0,0.002468336031720203,146.7641336780044,4,2,0.19518728752793865,1.44498075372721e-05,0.059345297285329425,0.10906849000557502
15,0.714376534929821,0.0,0.0010907286498539606,104.4389186343415,1,4,0.18233225263355224,5.58875997149676e-05,0.027948666931687904,0.2366974028372565
16,0.7104048750402254,0.0,0.0015738949979363034,89.944912951476,3,2,0.15991681925877202,0.0004494857148101698,0.12141787494485984,0.26150189837135085
17,0.7055417077328936,0.0,0.0012081288234511945,131.05024112335363,1,4,0.06985773020007942,0.0001907535947835623,0.06077181343064534,0.17111150834863958
18,0.6998247919290566,0.0,0.006792406834214724,93.46739083454474,1,1,0.16097049387829668,5.5187988830511374e-05,0.1676600511951585,0.25206286801607547
19,0.6942672388021061,0.0,0.0027150659192692194,121.51827227440495,3,2,0.06927819243069987,0.000638564532552464,0.0965974950683861,0.10059084119880758
20,0.6834202283072031,0.0,0.0007074787985694369,153.2103402302015,2,2,0.11260395172617982,2.9445757719522753e-05,0.0631283834412203,0.21110822682176683
21,0.6792266512999974,0.0,0.0010998787335882115,120.18066691904598,2,1,0.21525838483887155,0.0006198998677224926,0.036647326909736044,0.18850903588476237
22,0.6706998486230753,0.0,0.0012955908636296226,72.78425894110411,4,1,0.09909836242973744,0.0005282199050459434,0.12437930325712954,0.19845121600211507
23,0.6485472681605946,0.0,0.0035311169138214082,120.1764402882627,2,4,0.18947360581187278,1.5429601005519722e-05,0.19536824681098364,0.24028492549758823
24,0.6294320182892642,0.0,0.0024696803719805207,121.10800327347593,1,2,0.11030241782957531,0.00018220705396336788,0.07874439600514417,0.07191247982902525
25,0.6211579184908775,0.0,0.0007705989229173007,93.08655638845144,1,3,0.06276345122083507,0.00045212897915896766,0.13001623583319233,0.23952193502134345
26,0.5889839052041883,0.0,0.0006890149396184472,187.67768475432726,1,3,0.23660464432004225,0.0004061830826108325,0.09880250429550538,0.24619086231304688
27,0.5824062862891793,0.0,0.0008276210937283382,136.79887308197038,1,1,0.0729060147071947,0.00021717304645704538,0.09950827916719518,0.1913090266202972
28,0.5728928927027954,0.0,0.0009404087507079719,126.81049527737868,2,4,0.16434561047521506,8.850724084484438e-05,0.060725375987459786,0.13289224933563804
29,0.5553136297539706,0.0,0.0015803947672362421,175.94394122719547,1,1,0.11206473458001896,0.0003587646765587107,0.19464702095158382,0.17518529655058557
30,0.48605531140427727,0.0,0.002107817614371597,135.3001154996836,3,4,0.1828627080654775,6.49791046489694e-05,0.1646638730865466,0.09174322997692598
31,0.46712562919789813,0.0,0.0024463853722533633,138.3829259802755,2,1,0.21082490523645253,0.0002696585899348614,0.15040696074395293,0.08276443788932832
32,0.46435824892965694,0.0,0.00037401795710592206,182.37547895193947,2,1,0.16103960846536494,0.00018533191931652084,0.030120506712643123,0.08508489926597816
33,0.4624974165924718,0.0,0.00023930001077504737,80.62995268294037,3,2,0.09538186981017682,0.00021858884200540868,0.09305886458574283,0.2581695490144594
34,0.4276415555251242,0.0,0.0003349045376293411,183.91208326832373,4,1,0.0745515864822972,0.0004594363407148805,0.03912402015865387,0.09481707703943477
35,0.4240834633877185,0.0,0.00045679613923184647,82.499096174854,3,1,0.1675289144355424,2.1937439549398588e-05,0.18577282249159147,0.19526528492509876
36,0.41583963007236213,0.0,0.000176810318836683,182.72800652883296,1,2,0.11018973835618795,9.487856132145962e-05,0.13594420042508068,0.2889058142617425
37,0.4078979052181345,0.0,0.0001939969960325716,65.7838448266498,1,1,0.0763644435573042,0.00022662997309479919,0.03314817587942091,0.17658248290515827
38,0.40570595904024986,0.0,0.0002686391753563501,116.29166639675343,4,4,0.09678789717306815,1.3079931915544414e-05,0.06346293948417935,0.1233984394416709
39,0.39849815930822685,0.0,0.00040917891678108557,138.14010482456268,3,1,0.22132285681847513,0.0003288812085346743,0.146697961630678,0.15802325994377592
40,0.3899117138559217,0.0,0.00020350682753671442,151.4302660150342,4,3,0.24350194648684204,4.483846290786351e-05,0.08038734414662509,0.167388952818952
41,0.3874982585644874,0.0,0.000190329000622386,89.58824991681387,4,1,0.20738487550042767,0.0002136494175503609,0.14398142193900368,0.24518225775549196
42,0.3206778386585776,0.0,0.00012297624805089323,119.69242368038886,4,4,0.2283354532509828,0.00031420713222214127,0.17925057326691973,0.2733616599244658
43,0.31669037788445886,0.0,0.0005117430300313625,188.24934712254762,2,4,0.20567669941475236,2.4506281377201807e-05,0.09867699070813649,0.0609509414468072
