trial,r2,elapsed_s,lr,hidden_dim,n_layers,gcn_layers,dropout,weight_decay,lam_smooth,lam_crps
0,0.9262484948830099,0.0,0.0007442664342703256,120.6606051108573,1,1,0.10438892808720597,0.0004501680693254132,0.06200969675333705,0.13712888373969445
1,0.9248334998289764,0.0,0.0010907286498539606,104.4389186343415,1,4,0.18233225263355224,5.58875997149676e-05,0.027948666931687904,0.2366974028372565
2,0.9184217591829117,0.0,0.0008276210937283382,136.79887308197038,1,1,0.0729060147071947,0.00021717304645704538,0.09950827916719518,0.1913090266202972
3,0.9114391642036451,0.0,0.0010208815785337038,148.3646027971388,2,1,0.0731834635911431,0.00021944826955977892,0.13513374867948297,0.23520047997307295
4,0.9082890310931633,0.0,0.0005117430300313625,188.24934712254762,2,4,0.20567669941475236,2.4506281377201807e-05,0.09867699070813649,0.0609509414468072
5,0.9029555274606422,0.0,0.0035311169138214082,120.1764402882627,2,4,0.18947360581187278,1.5429601005519722e-05,0.19536824681098364,0.24028492549758823
6,0.9001129296205667,0.0,0.0006349418319981545,184.22866982068552,3,4,0.24490909442265035,1.6800727742312272e-05,0.10723420076717587,0.056981453044868846
7,0.898222109421462,0.0,0.0010998787335882115,120.18066691904598,2,1,0.21525838483887155,0.0006198998677224926,0.036647326909736044,0.18850903588476237
8,0.8974754600047763,0.0,0.0002686391753563501,116.29166639675343,4,4,0.09678789717306815,1.3079931915544414e-05,0.06346293948417935,0.1233984394416709
9,0.8838518504381006,0.0,0.00023930001077504737,80.62995268294037,3,2,0.09538186981017682,0.00021858884200540868,0.09305886458574283,0.2581695490144594
10,0.882937293199235,0.0,0.0037336070725030326,80.39854498246987,4,2,0.12415960484651625,0.0007137234690401973,0.13233437281532626,0.2556904033177075
