trial,r2,elapsed_s,lr,hidden_dim,n_layers,gcn_layers,dropout,weight_decay,lam_smooth,lam_crps
0,0.9071655251051614,0.0,0.0018256036806765293,162.5686742933379,1,2,0.10847251062277738,0.0004133171864238659,0.1130441903867722,0.2261835709425633
1,0.9021162685215649,0.0,0.00046486421693630047,156.45987023150172,1,2,0.1420730758577724,8.16248049191133e-05,0.07227649001698373,0.06615339648844595
2,0.9007287387961836,0.0,0.0024463853722533633,138.3829259802755,2,1,0.21082490523645253,0.0002696585899348614,0.15040696074395293,0.08276443788932832
3,0.8998041802722633,0.0,0.0007442664342703256,120.6606051108573,1,1,0.10438892808720597,0.0004501680693254132,0.06200969675333705,0.13712888373969445
4,0.8958228452851125,0.0,0.0010208815785337038,148.3646027971388,2,1,0.0731834635911431,0.00021944826955977892,0.13513374867948297,0.23520047997307295
5,0.8955809975719802,0.0,0.0014902013538665468,116.21418327256725,2,1,0.16271078159731564,9.687454336482287e-05,0.11949790048285894,0.05508539980517386
6,0.8953896062570486,0.0,0.0002519147859109595,172.6626956310823,3,2,0.17629834252137516,0.00037354424625537656,0.04602295024467791,0.11176320309574249
7,0.8940893373192672,0.0,0.0008276210937283382,136.79887308197038,1,1,0.0729060147071947,0.00021717304645704538,0.09950827916719518,0.1913090266202972
8,0.8932622955696583,0.0,0.00037401795710592206,182.37547895193947,2,1,0.16103960846536494,0.00018533191931652084,0.030120506712643123,0.08508489926597816
9,0.8926958305950077,0.0,0.0017972880279365502,138.76454002083017,1,3,0.06688886422797782,6.786014828968067e-05,0.017906693033759573,0.17349770481112975
10,0.8910665720172671,0.0,0.0010998787335882115,120.18066691904598,2,1,0.21525838483887155,0.0006198998677224926,0.036647326909736044,0.18850903588476237
11,0.8888814100935755,0.0,0.0009404087507079719,126.81049527737868,2,4,0.16434561047521506,8.850724084484438e-05,0.060725375987459786,0.13289224933563804
12,0.8880949677880514,0.0,0.00016122955754727252,172.68905419743436,1,2,0.1967968228776207,0.00017011773390552369,0.03603994685602231,0.11241171739789287
13,0.8879834169524533,0.0,0.0004640603446430667,182.95183246781158,3,2,0.205642314747098,0.00010503488812565623,0.049901231043045446,0.05927536636963415
14,0.8877765652469575,0.0,0.0010907286498539606,104.4389186343415,1,4,0.18233225263355224,5.58875997149676e-05,0.027948666931687904,0.2366974028372565
15,0.8852798352766278,0.0,0.0005117430300313625,188.24934712254762,2,4,0.20567669941475236,2.4506281377201807e-05,0.09867699070813649,0.0609509414468072
16,0.881543395932435,0.0,0.0035311169138214082,120.1764402882627,2,4,0.18947360581187278,1.5429601005519722e-05,0.19536824681098364,0.24028492549758823
17,0.8783329579596918,0.0,0.000176810318836683,182.72800652883296,1,2,0.11018973835618795,9.487856132145962e-05,0.13594420042508068,0.2889058142617425
18,0.8707710525522194,0.0,0.00040917891678108557,138.14010482456268,3,1,0.22132285681847513,0.0003288812085346743,0.146697961630678,0.15802325994377592
19,0.8700097747703814,0.0,0.0002686391753563501,116.29166639675343,4,4,0.09678789717306815,1.3079931915544414e-05,0.06346293948417935,0.1233984394416709
20,0.8655302093824213,0.0,0.00045679613923184647,82.499096174854,3,1,0.1675289144355424,2.1937439549398588e-05,0.18577282249159147,0.19526528492509876
21,0.8633391808305693,0.0,0.0037336070725030326,80.39854498246987,4,2,0.12415960484651625,0.0007137234690401973,0.13233437281532626,0.2556904033177075
22,0.8561624352684231,0.0,0.00016487373721882164,150.0467319090959,1,2,0.18188452693838036,0.0002844390559641479,0.15604302346435484,0.07693523648897414
23,0.8551231845884715,0.0,0.00023930001077504737,80.62995268294037,3,2,0.09538186981017682,0.00021858884200540868,0.09305886458574283,0.2581695490144594
24,0.8346714396172331,0.0,0.0057051074070144005,144.98178404995394,1,1,0.1941928027662954,0.0002273507261190596,0.16484040817405046,0.13264100740814352
