trial,r2,elapsed_s,lr,hidden_dim,n_layers,gcn_layers,dropout,weight_decay,lam_smooth,lam_crps
0,0.8453928002158242,0.0,0.0016601078935171475,113.39370437599939,1,3,0.08999006528670384,0.0005121805863150501,0.11829745786127108,0.09059484182844829
1,0.8328706140035108,0.0,0.0025436401680218115,111.03777670401996,1,3,0.1697506569742705,4.711916048852184e-05,0.052668016555617446,0.2826337318062971
2,0.8278841838285776,0.0,0.0006696877193257672,119.47208102220011,1,3,0.20181206551540204,0.00012824325309917012,0.01864595459927971,0.25099487040499646
3,0.8247285661424206,0.0,0.002220944123065934,104.96973530236285,1,1,0.13490384585391996,0.0003776886636638126,0.04124581359128604,0.05561839817017196
4,0.8168837041744177,0.0,0.0006370595614107229,81.38409693539475,1,3,0.17402118949304074,3.019154920010277e-05,0.03405315805368674,0.21999645906553741
5,0.8150273705796359,0.0,0.0012105392807376472,141.03236656995037,2,4,0.0936508260196218,0.00013677497129004927,0.03951637962222019,0.19011240846958233
6,0.8116892506663677,0.0,0.0006281924947533684,118.38043823500772,2,2,0.06668125169998534,7.995533662798807e-05,0.03306372444242492,0.117154469802079
7,0.8093769331855749,0.0,0.0009721572031085614,135.55380348284726,2,1,0.15389640009963793,7.906296848763602e-05,0.1223380193665068,0.11760461935916874
8,0.807978621090058,0.0,0.0010907286498539606,104.4389186343415,1,4,0.18233225263355224,5.58875997149676e-05,0.027948666931687904,0.2366974028372565
9,0.807798580978962,0.0,0.0024696803719805207,121.10800327347593,1,2,0.11030241782957531,0.00018220705396336788,0.07874439600514417,0.07191247982902525
10,0.8024000605035297,0.0,0.0008153251879194355,105.9591073522703,2,3,0.21567810801240822,1.991944914472735e-05,0.07052966744984288,0.1865865455347409
11,0.7999916355975928,0.0,0.005447731590396316,146.8778044848434,1,3,0.14050500585693468,0.0003467709649945717,0.09228030722472119,0.11575701406771052
12,0.7980770432438588,0.0,0.00223383630609773,116.11962764916285,1,4,0.07075793386934119,2.9887303743222608e-05,0.06102792826226867,0.13168917015303952
13,0.7968477681478667,0.0,0.0022299734165728566,156.85248271712118,2,4,0.11327867576078106,3.845901510157012e-05,0.04269415400073867,0.1228788545066799
14,0.7955985584022072,0.0,0.0006644109833015571,82.27017592663326,1,3,0.13444705426719625,2.007755697102516e-05,0.021430051463740676,0.1808701444156534
15,0.7934874891904619,0.0,0.003046383442528308,132.67373298864433,2,2,0.09210152752478026,0.00018411595428696487,0.11436986551743199,0.12184613128097492
