trial,r2,elapsed_s,lr,hidden_dim,n_layers,gcn_layers,dropout,weight_decay,lam_smooth,lam_crps
0,0.9770723064018672,0.0,0.0030642398387704336,139.19594596976694,2,3,0.15490512411130836,0.0001032639040232597,0.08730160606418355,0.05802333847217006
1,0.9738928550418324,0.0,0.0031022301911352262,115.54865981206967,4,3,0.1892690655717089,6.01842697125295e-05,0.1004078092590342,0.26451532934651967
2,0.9726484256225448,0.0,0.003069547893066918,98.46309090180861,1,3,0.09133588522198276,8.024853619114522e-05,0.11873659089145194,0.06397294320645547
3,0.9710050959560304,0.0,0.002468336031720203,146.7641336780044,4,2,0.19518728752793865,1.44498075372721e-05,0.059345297285329425,0.10906849000557502
4,0.9709450018721405,0.0,0.002261658796858914,87.84466212578818,3,3,0.22738330097551074,0.0001234597864663,0.02728375733288825,0.16644373311314115
5,0.9700330596249824,0.0,0.0016634201389420973,123.37582982259613,2,3,0.12556115188558553,0.00036724594924697165,0.0818530122313895,0.10342614661398752
6,0.9687889962933467,0.0,0.003388423732158626,145.24394496007562,3,3,0.1618414321490827,4.0541535749001684e-05,0.01585538856790849,0.15917934730809058
7,0.9684978591194122,0.0,0.0019429773670998727,122.18912326112886,3,3,0.1535303690085712,2.1901312231269427e-05,0.029608735431988054,0.1424784035363715
8,0.9667714514312149,0.0,0.0025149549152136495,103.98293009690126,4,4,0.21095287149936037,5.956028374469396e-05,0.06478233974674638,0.2206238759937439
9,0.9667477353181184,0.0,0.002039432421195555,160.27710734793425,2,2,0.1813212450309325,9.30291953242689e-05,0.017048398215147073,0.17347681487583055
10,0.9666196424425089,0.0,0.0024696803719805207,121.10800327347593,1,2,0.11030241782957531,0.00018220705396336788,0.07874439600514417,0.07191247982902525
11,0.965656430017634,0.0,0.0035311169138214082,120.1764402882627,2,4,0.18947360581187278,1.5429601005519722e-05,0.19536824681098364,0.24028492549758823
12,0.9656420650565135,0.0,0.002107817614371597,135.3001154996836,3,4,0.1828627080654775,6.49791046489694e-05,0.1646638730865466,0.09174322997692598
13,0.9656193477260323,0.0,0.002023843122720218,123.07520225236738,3,2,0.11395623378272669,1.4564500852510917e-05,0.019318063541853517,0.1033520888864875
14,0.965296128142393,0.0,0.0024463853722533633,138.3829259802755,2,1,0.21082490523645253,0.0002696585899348614,0.15040696074395293,0.08276443788932832
15,0.9637833743807787,0.0,0.0027150659192692194,121.51827227440495,3,2,0.06927819243069987,0.000638564532552464,0.0965974950683861,0.10059084119880758
16,0.9615903621154417,0.0,0.0017972880279365502,138.76454002083017,1,3,0.06688886422797782,6.786014828968067e-05,0.017906693033759573,0.17349770481112975
17,0.9602388659852429,0.0,0.0037336070725030326,80.39854498246987,4,2,0.12415960484651625,0.0007137234690401973,0.13233437281532626,0.2556904033177075
18,0.9557566559032653,0.0,0.0008276210937283382,136.79887308197038,1,1,0.0729060147071947,0.00021717304645704538,0.09950827916719518,0.1913090266202972
19,0.9529196596454451,0.0,0.0015803947672362421,175.94394122719547,1,1,0.11206473458001896,0.0003587646765587107,0.19464702095158382,0.17518529655058557
20,0.9526495943971655,0.0,0.000989978931709919,118.42873030627258,4,3,0.24429562516024889,2.5844294907309888e-05,0.10837596310810901,0.25823439800438097
21,0.9523151653687958,0.0,0.001064615925766463,123.41635757412472,1,2,0.14605963224183108,0.0001672493936077554,0.06782789813467775,0.10398712173268798
22,0.9521035428307592,0.0,0.0008632087066751667,100.72390148765348,2,1,0.0852411754127965,0.00021468309019080688,0.07078932644694744,0.05415766240488442
23,0.950372752038774,0.0,0.0007705989229173007,93.08655638845144,1,3,0.06276345122083507,0.00045212897915896766,0.13001623583319233,0.23952193502134345
24,0.9474196542655483,0.0,0.0016905412351954584,96.26863119942472,3,4,0.1873888690793265,0.00016742283235412613,0.10433540160287329,0.21823767953125373
25,0.942411495604306,0.0,0.0010907286498539606,104.4389186343415,1,4,0.18233225263355224,5.58875997149676e-05,0.027948666931687904,0.2366974028372565
26,0.9418307253991804,0.0,0.0006890149396184472,187.67768475432726,1,3,0.23660464432004225,0.0004061830826108325,0.09880250429550538,0.24619086231304688
27,0.9406817075741499,0.0,0.0009404087507079719,126.81049527737868,2,4,0.16434561047521506,8.850724084484438e-05,0.060725375987459786,0.13289224933563804
28,0.939828520405503,0.0,0.00045679613923184647,82.499096174854,3,1,0.1675289144355424,2.1937439549398588e-05,0.18577282249159147,0.19526528492509876
29,0.9383451252818796,0.0,0.0004940144008352761,139.63718290962134,2,1,0.2417118426482891,9.217366875216192e-05,0.15871969317755438,0.07068249998060964
30,0.9377183434298186,0.0,0.0003349045376293411,183.91208326832373,4,1,0.0745515864822972,0.0004594363407148805,0.03912402015865387,0.09481707703943477
31,0.9335550036510082,0.0,0.0010998787335882115,120.18066691904598,2,1,0.21525838483887155,0.0006198998677224926,0.036647326909736044,0.18850903588476237
32,0.9316303535305271,0.0,0.00037401795710592206,182.37547895193947,2,1,0.16103960846536494,0.00018533191931652084,0.030120506712643123,0.08508489926597816
33,0.9272338477512128,0.0,0.0002686391753563501,116.29166639675343,4,4,0.09678789717306815,1.3079931915544414e-05,0.06346293948417935,0.1233984394416709
34,0.9266053468788737,0.0,0.00043080207419942236,185.97112256892734,3,2,0.15301142584634292,3.250350392917696e-05,0.18784827830930304,0.09115195439550454
35,0.9250781406134395,0.0,0.0005117430300313625,188.24934712254762,2,4,0.20567669941475236,2.4506281377201807e-05,0.09867699070813649,0.0609509414468072
36,0.9244227243402641,0.0,0.00040917891678108557,138.14010482456268,3,1,0.22132285681847513,0.0003288812085346743,0.146697961630678,0.15802325994377592
37,0.9089124102504289,0.0,0.005547600205869859,129.75273130826878,3,4,0.23237097312092167,0.00011335333413409142,0.07831825096632342,0.25549842031601
38,0.9060199915054933,0.0,0.00020350682753671442,151.4302660150342,4,3,0.24350194648684204,4.483846290786351e-05,0.08038734414662509,0.167388952818952
39,0.9044388828125415,0.0,0.00023930001077504737,80.62995268294037,3,2,0.09538186981017682,0.00021858884200540868,0.09305886458574283,0.2581695490144594
40,0.9043346592497522,0.0,0.006792406834214724,93.46739083454474,1,1,0.16097049387829668,5.5187988830511374e-05,0.1676600511951585,0.25206286801607547
41,0.9040838255408342,0.0,0.0001939969960325716,65.7838448266498,1,1,0.0763644435573042,0.00022662997309479919,0.03314817587942091,0.17658248290515827
42,0.9033594733711345,0.0,0.0001721915376473834,187.12290106233786,2,4,0.18994142676214992,3.402043974160321e-05,0.19414351169606756,0.24468772599144867
43,0.8999036059379036,0.0,0.000176810318836683,182.72800652883296,1,2,0.11018973835618795,9.487856132145962e-05,0.13594420042508068,0.2889058142617425
44,0.8944713824825851,0.0,0.000190329000622386,89.58824991681387,4,1,0.20738487550042767,0.0002136494175503609,0.14398142193900368,0.24518225775549196
45,0.8929850188656111,0.0,0.00016487373721882164,150.0467319090959,1,2,0.18188452693838036,0.0002844390559641479,0.15604302346435484,0.07693523648897414
46,0.8831033501731533,0.0,0.00012297624805089323,119.69242368038886,4,4,0.2283354532509828,0.00031420713222214127,0.17925057326691973,0.2733616599244658
47,0.8697961436135757,0.0,0.00010856093321249967,77.97043158601407,2,4,0.20936341766503236,2.919318530128879e-05,0.11084622221382016,0.20150395517500275
48,0.840253626161859,0.0,0.00011102586009934677,75.52612617928214,4,3,0.14237544605027747,2.1015685377233003e-05,0.10519850726963907,0.08807802567829211
49,0.514126049135585,0.0,0.007442288183058793,151.84280302975407,2,3,0.14925983648980096,3.418080467135809e-05,0.04478403318929461,0.20511567627713118
