round,arch,n_workers,rmse,r2,gamma,U,alphas,betas,consensus,stability,progress,worker_losses,elapsed
1,SpatialS4,1,1.966752052307129,0.40803890465095094,0.7607485851585865,1.0500166451931,[1.0],[0.0],[0.0],[0.1301479504858104],[0.9106209292591841],[0.4276433289051056],15.43649435043335
2,SpatialS4,1,1.3643602132797241,0.7151264957854667,0.7761959609597922,0.8682828122377395,[1.0],[0.0],[0.0],[-0.015021862627108475],[0.0],[0.013256560079753399],15.315667152404785
3,SpatialS4,1,1.2627767324447632,0.7559678233090401,0.7797042553007603,0.8270087611675262,[1.0],[0.0],[0.0],[0.0728023119152536],[1.5038912117251755],[-0.3271923363208771],15.321737289428711
4,SpatialS4,1,1.1966017484664917,0.7808743489769012,0.7832468762397765,0.785330867767334,[1.0],[0.0],[0.0],[0.1376377841733343],[1.7415160294506566],[-0.2772109806537628],15.359008073806763
5,SpatialS4,1,1.2154185771942139,0.7739285821480031,0.7882606160044671,0.726345694065094,[1.0],[0.0],[0.0],[0.07100439389890831],[0.0],[0.9485252499580383],15.619565725326538
6,SpatialS4,1,1.1678942441940308,0.7912622609168694,0.7890663030862808,0.7168670225143433,[1.0],[0.0],[0.0],[0.09531779630991336],[0.0],[0.13436929881572723],15.358736038208008
7,SpatialS4,1,0.9330881834030151,0.8667585697051005,0.7917725947797298,0.6850282967090606,[1.0],[0.0],[0.0],[0.023083224906858317],[0.0],[1.1324998140335083],15.49430251121521
8,SpatialS4,1,0.9813687801361084,0.8526132679625337,0.6357731706023216,0.6503945499658584,[1.0],[0.0],[0.0],[0.0898684368506041],[0.0],[0.49426698684692383],15.309629917144775
9,SpatialS4,1,0.9238828420639038,0.8693745713450578,0.7904032358109951,0.701138402223587,[1.0],[0.0],[0.0],[0.10594033994825558],[0.3343980006606146],[0.5036977529525757],15.423108339309692
10,SpatialS4,1,0.9288511872291565,0.8679658712516396,0.7926779565423727,0.6743769818544387,[1.0],[0.0],[0.0],[0.100780547554789],[0.0],[0.29420843720436096],15.355470657348633
11,SpatialS4,1,1.188788652420044,0.7837265272694599,0.636150481762886,0.6448458564281464,[1.0],[0.0],[0.0],[0.11664404511722085],[0.0],[0.9919689297676086],16.127812385559082
12,SpatialS4,1,0.8716963529586792,0.8837148188481019,0.7904321348309516,0.7007984137535095,[1.0],[0.0],[0.0],[0.0829132750421211],[3.8080701007884064],[-0.29203006625175476],15.50009560585022
13,SpatialS4,1,1.1967614889144897,0.78081583022157,0.6362151822996139,0.6438943779468537,[1.0],[0.0],[0.0],[-0.005171494127987316],[0.0],[0.08252441138029099],15.541101217269897
14,SpatialS4,1,1.124752163887024,0.8063990033223835,0.6340613931393624,0.6755677479505539,[1.0],[0.0],[0.0],[0.18548555516465587],[0.839900841483562],[0.054880540817976],15.659003734588623
15,SpatialS4,1,1.0443669557571411,0.833083150994766,0.634297110927105,0.6721013098955154,[1.0],[0.0],[0.0],[0.14424579774812396],[0.0],[0.38771334290504456],15.758002758026123
16,SpatialS4,1,1.1459189653396606,0.7990436207738065,0.6340402809858322,0.6758782207965851,[1.0],[0.0],[0.0],[0.14330662227155597],[4.46624319619731],[-0.39947906136512756],15.49519658088684
17,SpatialS4,1,1.2925794124603271,0.7443131258735782,0.635361868634224,0.6564431083202362,[1.0],[0.0],[0.0],[0.09239974865276501],[0.08495230245426426],[-0.16771787405014038],15.428053617477417
18,SpatialS4,1,1.0058356523513794,0.8451725280488381,0.6364970064282418,0.6397499054670334,[1.0],[0.0],[0.0],[0.04336436118916547],[0.9366530218743141],[0.008161778561770916],15.37818694114685
