round,arch,n_workers,rmse,r2,gamma,U,alphas,betas,consensus,stability,progress,worker_losses,elapsed
1,GAT,1,2.5279181003570557,0.0220426560783481,0.7419635803759097,1.2710167014598845,[1.0],[0.0],[0.0],[0.09004828669012868],[0.8856440270014957],[0.4510619640350342],8.61007308959961
2,GAT,1,2.4547510147094727,0.07783458374686247,0.74579269824028,1.225968255996704,[1.0],[0.0],[0.0],[-0.005476165253613863],[0.0],[0.9858404994010925],8.657623767852783
3,GAT,1,2.278050661087036,0.20581676739344357,0.7569057768821715,1.0952261543273927,[1.0],[0.0],[0.0],[0.019626776767979914],[0.0],[0.4112280309200287],8.444579124450684
4,GAT,1,1.8678163290023804,0.46609710694731465,0.7590532664060592,1.0699615716934203,[1.0],[0.0],[0.0],[0.021443837030842485],[0.0],[0.7225186228752136],8.55254340171814
5,GAT,1,1.379805326461792,0.708640238959524,0.7745630214840173,0.8874938648939132,[1.0],[0.0],[0.0],[0.07264959772887455],[0.8650728748938935],[0.14845439791679382],8.6610267162323
6,GAT,1,1.3096381425857544,0.73751976623135,0.7860391759127378,0.7524802833795547,[1.0],[0.0],[0.0],[0.1250651260316831],[0.0],[1.0934175252914429],8.469406366348267
7,GAT,1,1.321408748626709,0.7327804164580086,0.7846767261892557,0.7685091036558152,[1.0],[0.0],[0.0],[0.14631970870857852],[8.318816214363421],[-0.50180983543396],8.78578805923462
8,GAT,1,1.0786685943603516,0.8219384805510995,0.7875096026688814,0.7351811450719833,[1.0],[0.0],[0.0],[0.16175237295947945],[0.8738225609022786],[0.012574802152812481],8.929324865341187
9,GAT,1,1.0563626289367676,0.8292266731693734,0.7919785468697548,0.6826053309440613,[1.0],[0.0],[0.0],[0.12592715274286612],[0.5917823706887164],[0.08588527888059616],8.621632814407349
10,GAT,1,0.9973431825637817,0.8477759821716908,0.7950107567518949,0.6469322735071182,[1.0],[0.0],[0.0],[0.18581096873197625],[0.0],[0.8855113387107849],8.66466498374939
11,GAT,1,0.8065438866615295,0.900448014858253,0.7912280999064445,0.6914341187477112,[1.0],[0.0],[0.0],[0.0726518805218264],[0.0],[1.309859037399292],8.495098352432251
12,GAT,1,0.8723329305648804,0.8835449058512779,0.6372519126701355,0.6286483430862426,[1.0],[0.0],[0.0],[0.17285703608110076],[0.0],[-0.07538393139839172],8.535422563552856
13,GAT,1,0.8807792663574219,0.8812788491703757,0.6387203014588356,0.6070543903112412,[1.0],[0.0],[0.0],[0.12339637411637988],[0.8815535204909981],[0.055454712361097336],8.476261615753174
14,GAT,1,0.7953867316246033,0.9031832179107059,0.7956994934558869,0.6388294887542725,[1.0],[0.0],[0.0],[0.22051071349604806],[0.0],[0.09143681079149246],9.0558922290802
15,GAT,1,0.7348615527153015,0.9173571952444723,0.7918741402775049,0.6838336437940598,[1.0],[0.0],[0.0],[0.20700069161804252],[0.0],[0.25422707200050354],8.872010707855225
16,GAT,1,0.8733801245689392,0.8832651398092305,0.636869855837822,0.6342668259143829,[1.0],[0.0],[0.0],[0.12911697520972404],[1.6216754501169808],[-0.2815297544002533],8.599567651748657
17,GAT,1,0.8604925274848938,0.8866848052494578,0.6341334334230423,0.6745083320140839,[1.0],[0.0],[0.0],[0.17140759055571628],[1.1245949196513194],[-0.08047494292259216],8.458170652389526
18,GAT,1,0.8312411308288574,0.8942578778792194,0.6369110745668412,0.6336606681346894,[1.0],[0.0],[0.0],[0.1843509368364954],[1.22212063373176],[-0.13677646219730377],8.524174213409424
