round,arch,n_workers,rmse,r2,gamma,U,alphas,betas,consensus,stability,progress,worker_losses,elapsed
1,SpatialS4,8,2.018566131591797,0.3764375936315658,0.7756988494299352,0.8741311831772327,"[0.12473543325664514, 0.12343958487994242, 0.12443632059247713, 0.12343958487994242, 0.12937776491609607, 0.12343958487994242, 0.12663987585504355, 0.12449185073991077]","[0.7224096439334519, 0.717984659896126, 0.762404898847842, 0.8008942982540178, 0.6904269983057454, 0.7711138315693545, 0.7029535764510613, 0.7336104585670148]","[0.3937184685438567, 0.3935506293708664, 0.3670926656858393, 0.31407231688042486, 0.4198573834287825, 0.34419055803709764, 0.40518183515284545, 0.3783182419880805]","[0.025988667686954695, 0.1342250292173154, 0.035680711742185275, 0.05959911365200227, 0.1180397538144489, 0.1691414949943836, 0.1319368379030584, 0.04437702166435064]","[1.020612027836908, 0.0, 0.6140014056108123, 0.0, 0.9480393596753401, 0.0, 0.4787946387489248, 0.5056052393840527]","[-0.04881637915968895, 0.5370113849639893, 0.3764191269874573, 1.4008134603500366, 0.14722788333892822, 0.9993204474449158, 1.282618522644043, 0.5232550501823425]",80.08985805511475
2,SpatialS4,8,1.2518424987792969,0.7601756160457277,0.787090420441702,0.7401127006858588,"[0.12499347107334242, 0.1240357317927721, 0.1240357317927721, 0.1250151499983211, 0.12458212283570969, 0.12800397731165183, 0.1240357317927721, 0.1252980834026587]","[0.8128807618417347, 0.7901292252851289, 0.7649528884448303, 0.7605522203816069, 0.7631487479136101, 0.7390339491888225, 0.8186143397857729, 0.8022771498294369]","[0.2737948285471997, 0.2942505315472617, 0.31836695122911657, 0.31821415369808037, 0.31634197562038147, 0.3386723374451295, 0.2704975534630863, 0.28307424549842014]","[0.06430972709974439, 0.047130387672164195, 0.10786571116621067, 0.027516466440669712, 0.03684287216109739, 0.10100504660764983, 0.18008158754165088, 0.07981645438549169]","[0.4368454487569997, 0.0, 0.0, 0.8982572273281133, 0.3771313519482697, 0.92060385559636, 0.0, 0.4481676462443945]","[0.1460770219564438, 0.8509001731872559, 1.2184255123138428, 0.08189912140369415, 1.0096086263656616, 0.0714690312743187, 0.10707716643810272, 0.682601809501648]",80.28928542137146
3,SpatialS4,8,1.1028342247009277,0.8138708318113372,0.7880018905729055,0.7293895226716995,"[0.12355690918898588, 0.12355690918898588, 0.12392918999933275, 0.12355690918898588, 0.13078386813476278, 0.12356415189727965, 0.1243412241512542, 0.1267108382504131]","[0.8231192462634979, 0.85536527937408, 0.8479778973144523, 0.799739164045374, 0.8433715006260866, 0.869234686724535, 0.8704611147996063, 0.8542075227060034]","[0.2002832670441413, 0.18239227353369086, 0.1648690684451614, 0.2286865509166806, 0.19402497486037973, 0.1822064511164864, 0.1687437558983529, 0.17060570459505556]","[0.14220937091181718, 0.09628639300860008, 0.050960747104545054, 0.10795832102443328, 0.1947572154335655, 0.09204960684255463, 0.09430305127769191, 0.153271175770483]","[0.0, 0.0, 0.35807717331915206, 0.0, 1.5043032525458633, 0.0034955025776806543, 0.39764535907509724, 0.9639314696761349]","[0.6454189419746399, 0.4220810830593109, 0.2992866635322571, 0.6043545603752136, -0.20783931016921997, 0.34052377939224243, 0.39687424898147583, 0.04949004203081131]",80.5080714225769
4,SpatialS4,8,1.023140788078308,0.839799170606006,0.791607710556686,0.6869681110978126,"[0.1242859614163814, 0.12395660407683513, 0.12414485944191518, 0.1256725948045155, 0.1264582214070213, 0.12456855602388933, 0.126956598752607, 0.12395660407683513]","[0.8668298611935755, 0.8599606441348902, 0.8837321114388224, 0.861685202560474, 0.8451351758553995, 0.8293879126165018, 0.864981196249814, 0.8800804138558453]","[0.14587711288931013, 0.1639782201722842, 0.13151856048606486, 0.14820357111874985, 0.17176675740429165, 0.1787864145905265, 0.14840392851953527, 0.1306933406169901]","[0.05320715567857771, 0.10733928637077379, 0.05076242257235796, 0.11472465673351072, 0.12252399402594896, 0.11290186557329812, 0.05955138642101678, 0.08434270759270768]","[0.34187376869488534, 0.0, 0.2273115952649799, 0.8086140270598393, 0.9493912789224629, 0.24397373826360896, 2.7058926848229294, 0.0]","[0.23187462985515594, 2.7516674995422363, 0.28945454955101013, 0.26841115951538086, 0.036920711398124695, 0.5443145036697388, -0.648651123046875, 0.9368071556091309]",80.15080261230469
5,SpatialS4,8,0.9654637575149536,0.8573519327597552,0.7922996393743902,0.6788277720659972,"[0.12457020849421818, 0.12457020849421818, 0.12457020849421818, 0.12457020849421818, 0.12457020849421818, 0.12457020849421818, 0.12457020849421818, 0.12800854054047273]","[0.865821996708731, 0.8594114107393728, 0.8510376634838124, 0.8578096411610695, 0.8461862557189176, 0.8605141482389084, 0.8807635802502368, 0.865436249985949]","[0.15349139713934795, 0.15288887934137543, 0.1637021526851143, 0.1507446484291519, 0.16510550521978404, 0.15243033255740995, 0.13261318561507415, 0.1576006968057686]","[0.11234719029324232, 0.08191351455775074, 0.09595264475397063, 0.059236798514775646, 0.15976175694843928, 0.08473424491609007, 0.12210461726733075, 0.07310183366236186]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.363314866053914]","[0.44257068634033203, 0.23420388996601105, 4.39804220199585, 0.4907037615776062, 1.470475673675537, 0.33016735315322876, 0.43680500984191895, -0.28143301606178284]",80.35150456428528
6,SpatialS4,8,0.98191899061203,0.85244795520306,0.7936291832119227,0.6631860798597335,"[0.12496786995431482, 0.12496786995431482, 0.12496786995431482, 0.12496786995431482, 0.12496786995431482, 0.12496786995431482, 0.12522491031979632, 0.12496786995431482]","[0.8466577187125844, 0.8658887122814938, 0.8695502263323555, 0.8908577370561067, 0.8847361628234656, 0.9190577200447049, 0.871693129196072, 0.8699079408359206]","[0.15112831346017178, 0.13133054888901333, 0.11691011707607839, 0.10950694634408009, 0.12235357915284606, 0.0982002903791667, 0.12122852890226313, 0.1322816023272814]","[0.02786880509001541, 0.10994912483382943, -0.0018591409236781511, 0.07595500643508087, -0.00036821875354171494, -0.045615326753524275, 0.1428024326330275, 0.06758812566920938]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.1686054763298175, 0.11869116103620847, 0.0]","[1.5847837924957275, 0.7477079033851624, 3.824247121810913, 0.07177189737558365, 0.17493659257888794, -0.0743679329752922, 0.27192988991737366, 3.011502265930176]",80.18262314796448
7,SpatialS4,8,0.9062267541885376,0.8743195462792908,0.7962292931813746,0.6325965508073568,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]","[0.8676474178924886, 0.8651617079720471, 0.8544303625616153, 0.8523217452917353, 0.8728400685492089, 0.8705250718788093, 0.9098217476933703, 0.8736127629224697]","[0.12040454532447283, 0.13100546949668354, 0.1579815508206108, 0.1532287677793563, 0.13392114736997718, 0.14349331792033232, 0.11278360948508835, 0.13797864776057972]","[0.17235587207342842, 0.015401109784609304, 0.08647885758558195, 0.05503890047396689, 0.08645294832526638, 0.059258078022403994, -0.011067013966972251, 0.16928499659866114]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2678733706907095, 0.0]","[0.939403235912323, 0.46876880526542664, 0.0009653334273025393, 0.3297671377658844, 0.8430489897727966, 0.06441882252693176, -0.3876124918460846, 1.327010154724121]",80.1510546207428
8,SpatialS4,8,0.8721446990966797,0.8835951659740728,0.797939364984259,0.6124780590087175,"[0.12979545685263263, 0.1243149347353382, 0.1243149347353382, 0.1243149347353382, 0.1243149347353382, 0.1243149347353382, 0.1243149347353382, 0.1243149347353382]","[0.8490553091493268, 0.8850650414673027, 0.8779399965358301, 0.8614400011354002, 0.8674539690217099, 0.8720804833834449, 0.8840379240721534, 0.8911136998014592]","[0.15419851495641881, 0.12381171908493628, 0.13375896879170332, 0.14020238607772412, 0.1303538129653985, 0.12518127196276432, 0.1097443004430512, 0.11141540589569902]","[0.19160617697410645, 0.082483263157343, 0.10233172607604132, 0.11714958441611742, 0.0987477857589617, 0.07763172954979934, 0.09283962419375763, -0.05557393172095641]","[1.4601829082492541, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.27496710419654846, 0.2630614638328552, 1.3082109689712524, 0.3466794490814209, 0.7228063344955444, 0.2867351770401001, 0.3279779851436615, 1.8042911291122437]",80.2461326122284
9,SpatialS4,8,0.8863986730575562,0.8797591284588026,0.7987333669900895,0.6031368589401245,"[0.12471383227569638, 0.12934343201840748, 0.12482741572685256, 0.12422306399580874, 0.12422306399580874, 0.12422306399580874, 0.12422306399580874, 0.12422306399580874]","[0.9029982394253073, 0.8616840976727086, 0.8663015209264701, 0.8728916936071468, 0.8372593900350831, 0.883158312158849, 0.9023552238905332, 0.8734850534326396]","[0.1065997238347967, 0.14376679064389525, 0.1395402920548097, 0.11181779818054682, 0.15899076401480722, 0.12363438260199533, 0.10811997031493518, 0.12586717784070509]","[0.06486500928118724, 0.2188986353132152, 0.05733047475191097, 0.03256163404259595, 0.11951292989689287, 0.08150178311850846, 0.10661352887408283, 0.11272039469183887]","[0.5702329518069919, 1.283502799540711, 0.6066650346719352, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.14749272167682648, -0.12505677342414856, 0.32238975167274475, 0.9264529943466187, 0.1386835128068924, -0.10123636573553085, 0.9761342406272888, 0.775842010974884]",80.21982407569885
10,SpatialS4,8,0.8886258602142334,0.8791541233009323,0.802015619098395,0.5645221282541752,"[0.1275555620856725, 0.12414039178082105, 0.12414039178082105, 0.12414039178082105, 0.12414039178082105, 0.12414039178082105, 0.12596480885229322, 0.12577767015792893]","[0.862650582988913, 0.891325653412137, 0.8734207666495287, 0.8683187481087803, 0.8886455198400576, 0.9136943111226957, 0.8712403870996049, 0.8948010621055731]","[0.12746476170835072, 0.10895016087838805, 0.11794913432843812, 0.11947344486329144, 0.11212641330460273, 0.08196778832394383, 0.12163020136891335, 0.08790052272596038]","[0.05996218549581628, 0.05077138066690677, 0.05763996609095019, 0.12803542091376852, -0.05523765673503772, 0.15569750661295464, 0.0933632842613519, 0.07559937345424464]","[3.550792955781986, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2847595517988206, 1.9717496318247345]","[-0.10158561170101166, 0.21978028118610382, 1.0233770608901978, 1.9144901037216187, 0.3610544800758362, 0.4353727698326111, -0.2497389018535614, -0.14239172637462616]",80.40834355354309
