round,arch,n_workers,rmse,r2,gamma,U,alphas,betas,consensus,stability,progress,worker_losses,elapsed
1,DeepESN,1,2.463826894760132,0.07100300555067363,0.7441362875759601,1.2454554402828217,[1.0],[0.0],[0.0],[0.13361215923303382],[0.3990096641946002],[0.28834259510040283],7.644470691680908
2,DeepESN,1,2.3946006298065186,0.12247373023174557,0.7561285832047463,1.1043696093559265,[1.0],[0.0],[0.0],[0.03699038469562032],[0.0],[0.3770880699157715],7.965787649154663
3,DeepESN,1,2.4050135612487793,0.11482528687734028,0.7553989162623882,1.1129539263248445,[1.0],[0.0],[0.0],[-0.023191334851228894],[1.1102685867208266],[-0.03663288429379463],7.920964479446411
4,DeepESN,1,2.394855260848999,0.12228704310380434,0.754092952889204,1.128318201303482,[1.0],[0.0],[0.0],[0.06134772942507034],[0.0],[0.4252476394176483],8.226486921310425
5,DeepESN,1,2.3845250606536865,0.12984282787035883,0.7655386996269226,0.9936623573303223,[1.0],[0.0],[0.0],[0.11511026163636041],[1.009582799665615],[-0.014634897001087666],8.035156488418579
6,DeepESN,1,2.3421220779418945,0.16051487537731357,0.7646554693460464,1.0040533018112183,[1.0],[0.0],[0.0],[0.03788817568196165],[1.4984904329795532],[-0.3087673783302307],8.00269603729248
7,DeepESN,1,2.3661439418792725,0.1432062138044614,0.7720298396855593,0.9172960036993026,[1.0],[0.0],[0.0],[0.0371379851425152],[0.0],[0.6058909296989441],7.9578962326049805
8,DeepESN,1,2.3570168018341064,0.14980353016765668,0.7532156072258949,1.1386399149894715,[1.0],[0.0],[0.0],[0.08538883348276208],[0.3848300156632148],[0.03347718343138695],7.969287157058716
9,DeepESN,1,2.3365378379821777,0.1645132678006308,0.7754841414064169,0.8766571599245071,[1.0],[0.0],[0.0],[0.09251405782732568],[0.0],[2.4885199069976807],7.935135364532471
10,DeepESN,1,2.321882486343384,0.17496114628636528,0.7667309843987227,0.9796354776620865,[1.0],[0.0],[0.0],[0.1733921548753873],[1.9700091387279255],[-0.17878641188144684],7.97755241394043
11,DeepESN,1,2.3178155422210693,0.17784875652548793,0.764223597034812,1.0091341525316238,[1.0],[0.0],[0.0],[0.07972828271284275],[3.2076845655377815],[-0.22787654399871826],7.859682321548462
12,DeepESN,1,2.3016128540039062,0.18930317628408488,0.764041543534398,1.0112759584188462,[1.0],[0.0],[0.0],[0.08428607375409874],[3.132327025675442],[-0.06740111112594604],7.957483291625977
13,DeepESN,1,2.3089187145233154,0.1841482950882113,0.7674171098828315,0.971563413143158,[1.0],[0.0],[0.0],[0.07420530118578404],[1.4821520255282576],[-0.509587824344635],7.902868747711182
14,DeepESN,1,2.2812840938568115,0.20356070513683588,0.7704621922075748,0.9357389152050019,[1.0],[0.0],[0.0],[0.04804001674802571],[0.0],[-0.042230766266584396],7.976004600524902
15,DeepESN,1,2.2634589672088623,0.21595827474192963,0.7643126754015683,1.008086171746254,[1.0],[0.0],[0.0],[0.08806916813754104],[1.2805396031363394],[-0.07006210833787918],7.949834108352661
16,DeepESN,1,2.2264394760131836,0.24139492522364847,0.7681418968230486,0.9630365079641342,[1.0],[0.0],[0.0],[-0.011275575422195852],[0.53207125118263],[0.14619223773479462],8.59905195236206
17,DeepESN,1,2.1697189807891846,0.2795548825907347,0.7751214572519063,0.880924032330513,[1.0],[0.0],[0.0],[0.15469754552919587],[0.0],[0.3963407576084137],8.11605978012085
18,DeepESN,1,2.1332271099090576,0.30358490347503386,0.7696616783708333,0.9451567250490188,[1.0],[0.0],[0.0],[0.05866454916667128],[0.6779848514065904],[0.07272925972938538],7.935734033584595
