round,arch,n_workers,rmse,r2,gamma,U,alphas,betas,consensus,stability,progress,worker_losses,elapsed
1,GraphSAGE,1,2.56931471824646,-0.010249235410973112,0.756451642781496,1.1005689084529877,[1.0],[0.0],[0.0],[-0.0020796100008318506],[0.0],[2.145648956298828],8.87679409980774
2,GraphSAGE,1,2.4171552658081055,0.10586505198283847,0.743215288335085,1.2562907254695892,[1.0],[0.0],[0.0],[0.20504324877755475],[0.0],[1.7036490440368652],8.593478918075562
3,GraphSAGE,1,2.1366422176361084,0.30135337581762855,0.7621895972371101,1.0330635619163513,[1.0],[0.0],[0.0],[-0.006804501661087859],[0.0],[0.9750335812568665],8.561579465866089
4,GraphSAGE,1,1.8143187761306763,0.4962429059825445,0.7652851981043816,0.9966447281837464,[1.0],[0.0],[0.0],[0.11137997584107673],[0.0],[1.069977045059204],8.642609119415283
5,GraphSAGE,1,1.2448796033859253,0.7628360477276417,0.7742959250509739,0.8906361758708954,[1.0],[0.0],[0.0],[0.1547465861682014],[0.0],[0.4277982711791992],8.718413352966309
6,GraphSAGE,1,1.144740104675293,0.7994569104563101,0.7886116756200791,0.7222155809402466,[1.0],[0.0],[0.0],[0.051354835102317864],[0.0],[0.3973855972290039],8.657316446304321
7,GraphSAGE,1,0.9044865369796753,0.8748017772514948,0.7923914372742176,0.6777477967739105,[1.0],[0.0],[0.0],[0.019739166208716418],[1.6881774708992805],[-0.20076113939285278],8.488393306732178
8,GraphSAGE,1,0.8081960678100586,0.9000397379555357,0.7935841858744621,0.6637154603004456,[1.0],[0.0],[0.0],[0.06554487194572423],[0.0],[0.650630533695221],8.528796672821045
9,GraphSAGE,1,0.8997626304626465,0.8761061196762878,0.6376280595326423,0.6231167715787888,[1.0],[0.0],[0.0],[0.13264177832123705],[1.8560491379321902],[-0.23552696406841278],8.596562147140503
10,GraphSAGE,1,0.9483708143234253,0.8623582208405356,0.6348409149670601,0.6641041916608811,[1.0],[0.0],[0.0],[0.15528020741632956],[1.6654726790961065],[-0.2563191056251526],8.773041248321533
11,GraphSAGE,1,0.7300155162811279,0.9184435907220359,0.7954607123434543,0.6416386783123016,[1.0],[0.0],[0.0],[0.058153309065138326],[0.0],[-0.030305325984954834],9.006871700286865
12,GraphSAGE,1,0.7687956690788269,0.9095484908294775,0.6356003345561028,0.6529362565279007,[1.0],[0.0],[0.0],[0.12893862214806667],[0.0],[0.18838898837566376],8.62699270248413
13,GraphSAGE,1,0.7644306421279907,0.9105727013727046,0.6344776748466492,0.6694459581375122,[1.0],[0.0],[0.0],[0.13353452839874924],[0.0],[0.6661986708641052],8.473456144332886
14,GraphSAGE,1,0.8566612601280212,0.8876916111721848,0.6350240779066086,0.661410619020462,[1.0],[0.0],[0.0],[0.0724614742639846],[1.1242480811677007],[-0.22871148586273193],8.523380517959595
15,GraphSAGE,1,0.8815074563026428,0.8810824634032828,0.6384031254053116,0.6117187440395355,[1.0],[0.0],[0.0],[0.017312799317729555],[0.0],[0.2603154480457306],8.496504783630371
16,GraphSAGE,1,0.7844364643096924,0.9058306661816207,0.6355893765926361,0.653097403049469,[1.0],[0.0],[0.0],[0.07053920688558402],[0.0],[-0.15304802358150482],8.724027872085571
17,GraphSAGE,1,0.9102410674095154,0.8732036423418363,0.6364948346066476,0.6397818440198898,[1.0],[0.0],[0.0],[0.17349658888886255],[0.0],[0.1706901341676712],8.603013753890991
18,GraphSAGE,1,0.9133091568946838,0.8723474299758254,0.636504527349472,0.6396393036842346,[1.0],[0.0],[0.0],[0.2118528511521761],[0.6965161186467379],[-0.2520652115345001],8.883020162582397
