round,arch,n_workers,rmse,r2,gamma,U,alphas,betas,consensus,stability,progress,worker_losses,elapsed
1,SpatialBiGRU,1,2.5395545959472656,0.013018469322473525,0.7451893331766128,1.233066668510437,[1.0],[0.0],[0.0],[0.18403240971009427],[0.6734246860769767],[0.5096338987350464],9.073046207427979
2,SpatialBiGRU,1,2.3741021156311035,0.13743317279568834,0.748385416662693,1.1954656863212585,[1.0],[0.0],[0.0],[-0.044497579145473344],[0.0],[0.7053813934326172],8.800327777862549
3,SpatialBiGRU,1,1.9875309467315674,0.39546454893637584,0.7524304618418216,1.1478769195079803,[1.0],[0.0],[0.0],[0.06946678552753804],[0.7595468296579961],[0.14453962445259094],8.733493089675903
4,SpatialBiGRU,1,1.5292904376983643,0.6420899518113076,0.7773658587515354,0.8545193088054657,[1.0],[0.0],[0.0],[0.055860488531944835],[0.7239224152359985],[0.4386146366596222],8.973578929901123
5,SpatialBiGRU,1,1.337432861328125,0.7262601910435763,0.7767105876624585,0.8622283804416656,[1.0],[0.0],[0.0],[0.18402789476537024],[0.0],[0.7101462483406067],9.024338483810425
6,SpatialBiGRU,1,0.9948812127113342,0.8485265914579494,0.7773808366358279,0.8543430984020233,[1.0],[0.0],[0.0],[0.14914748523868365],[1.1524814611916496],[-0.13518738746643066],8.770614624023438
7,SpatialBiGRU,1,0.999445915222168,0.8471334123007017,0.7846777839004992,0.7684966599941254,[1.0],[0.0],[0.0],[0.05666665881022925],[0.0],[0.5183810591697693],9.094992876052856
8,SpatialBiGRU,1,0.9696202874183655,0.856121030672359,0.785239017534256,0.7618939113616944,[1.0],[0.0],[0.0],[0.037024716291094495],[0.0],[0.15668193995952606],8.751447439193726
9,SpatialBiGRU,1,1.0658031702041626,0.8261607044892215,0.6293614263916016,0.7446849060058593,[1.0],[0.0],[0.0],[0.09134775459641564],[0.6862994491254102],[0.07812920212745667],8.72487187385559
10,SpatialBiGRU,1,0.9953813552856445,0.848374262109475,0.6322711739420891,0.7018945008516312,[1.0],[0.0],[0.0],[0.10407486645354248],[0.12809861152010202],[0.35026559233665466],8.682963848114014
11,SpatialBiGRU,1,1.020257592201233,0.8407008015590556,0.6346873495006562,0.6663625073432923,[1.0],[0.0],[0.0],[0.03596745825580019],[0.43690194530026377],[0.6614288687705994],8.710269451141357
12,SpatialBiGRU,1,1.3376599550247192,0.7261672211029437,0.6312543933320045,0.7168471568822861,[1.0],[0.0],[0.0],[0.12456225165507019],[1.1372342524933863],[-0.32511645555496216],8.811789274215698
13,SpatialBiGRU,1,0.988426923751831,0.8504855764578442,0.7900638809353113,0.7051308125257492,[1.0],[0.0],[0.0],[0.07102017890325775],[0.0],[0.46582379937171936],8.737383604049683
14,SpatialBiGRU,1,0.9625127911567688,0.8582226152462982,0.7942011009603739,0.6564576357603074,[1.0],[0.0],[0.0],[0.10358806356306623],[4.253974029668978],[-0.08596166223287582],8.691944122314453
15,SpatialBiGRU,1,0.9366981387138367,0.8657255790134277,0.7934798499584198,0.6649429416656494,[1.0],[0.0],[0.0],[0.06971184325713134],[0.0],[2.152240514755249],8.777199983596802
16,SpatialBiGRU,1,0.9827111959457397,0.8522097547573773,0.6359588444066048,0.6476640528440476,[1.0],[0.0],[0.0],[0.13592414044335385],[0.661748745334775],[0.1490955352783203],8.7633535861969
17,SpatialBiGRU,1,0.8228941559791565,0.896370857964971,0.7955683669000864,0.6403721541166305,[1.0],[0.0],[0.0],[0.04805492026298765],[0.0],[0.6135716438293457],8.759263515472412
18,SpatialBiGRU,1,0.7417857050895691,0.9157924840559355,0.798114007166028,0.6104234451055527,[1.0],[0.0],[0.0],[0.010680036763864465],[0.0],[0.7539190649986267],8.683253049850464
