round,arch,n_workers,rmse,r2,gamma,U,alphas,betas,consensus,stability,progress,worker_losses,elapsed
1,SpatialESN,1,2.490762233734131,0.05057981983135462,0.7424768340349197,1.2649784231185912,[1.0],[0.0],[0.0],[0.14897127893415732],[0.0],[0.8818888664245605],7.8209593296051025
2,SpatialESN,1,2.5189836025238037,0.028943167780417833,0.7505424816727638,1.1700884509086609,[1.0],[0.0],[0.0],[0.17331068188685678],[0.0],[1.7332448959350586],7.697822093963623
3,SpatialESN,1,2.5012006759643555,0.0426053901144503,0.756765676677227,1.0968743920326234,[1.0],[0.0],[0.0],[0.02689848586456735],[1.1591513961083122],[-0.12737227976322174],7.67808985710144
4,SpatialESN,1,2.4223852157592773,0.1019916988366747,0.7589110223054886,1.0716350317001342,[1.0],[0.0],[0.0],[0.06919387836604657],[0.0],[0.5351971983909607],7.806471109390259
5,SpatialESN,1,2.4371650218963623,0.09100007385288056,0.7500651593923569,1.1757040071487426,[1.0],[0.0],[0.0],[0.07250905907994563],[0.465994609802037],[1.029446005821228],7.753804922103882
6,SpatialESN,1,2.4250941276550293,0.09998210344210534,0.7537058907628059,1.1328718733787537,[1.0],[0.0],[0.0],[0.03167283724562942],[0.8675473232225254],[0.23219482600688934],8.025279760360718
7,SpatialESN,1,2.375904083251953,0.13612331164283875,0.7561839747071266,1.1037179446220398,[1.0],[0.0],[0.0],[0.030362637965309563],[0.6283955454519868],[0.3809330463409424],7.862427234649658
8,SpatialESN,1,2.3931145668029785,0.12356253090954816,0.7608877518802881,1.048379389643669,[1.0],[0.0],[0.0],[0.07501413155089663],[0.666567796478779],[0.07033484429121017],7.93800950050354
9,SpatialESN,1,2.395648717880249,0.12170537383692681,0.7601591681838035,1.0569509625434876,[1.0],[0.0],[0.0],[0.16210312906982316],[0.0],[0.9142875075340271],7.9274001121521
10,SpatialESN,1,2.332491874694824,0.16740417837924004,0.7547634888231753,1.1204295432567597,[1.0],[0.0],[0.0],[0.04637181011775083],[0.6321519342795509],[0.16608700156211853],7.889925003051758
11,SpatialESN,1,2.311936140060425,0.18201446993372117,0.7651849112004041,0.9978245741128922,[1.0],[0.0],[0.0],[-0.01277553815388565],[0.0],[1.2120369672775269],7.9478418827056885
12,SpatialESN,1,2.3434176445007324,0.15958592321766485,0.7673408947378396,0.9724600619077682,[1.0],[0.0],[0.0],[0.007243480035738364],[0.019954992900515844],[-0.31885281205177307],7.890001535415649
13,SpatialESN,1,2.3550913333892822,0.15119197676262175,0.7669284463763236,0.9773123955726624,[1.0],[0.0],[0.0],[0.07536447008179832],[0.057786960193960846],[0.5519633293151855],7.931687116622925
14,SpatialESN,1,2.330094814300537,0.169114688291654,0.7684829621642828,0.9590239745378494,[1.0],[0.0],[0.0],[0.06592278316192923],[0.25194095460682814],[-0.03898268938064575],7.8660807609558105
15,SpatialESN,1,2.3010199069976807,0.1897208249055331,0.7650677979379892,0.9992023772001266,[1.0],[0.0],[0.0],[0.14570765354153112],[0.14039245307389608],[0.269901841878891],7.82295823097229
16,SpatialESN,1,2.264451503753662,0.21527049644702956,0.7610690612286329,1.0462463384866714,[1.0],[0.0],[0.0],[0.040741433268913295],[3.803878325069101],[-0.49053868651390076],7.818013668060303
17,SpatialESN,1,2.202678680419922,0.2575003328361243,0.764664499181509,1.003947068452835,[1.0],[0.0],[0.0],[0.01820004274222945],[0.0],[1.2987967729568481],7.850945949554443
18,SpatialESN,1,2.1500208377838135,0.2925769013349194,0.7665605860382319,0.9816401642560959,[1.0],[0.0],[0.0],[0.02478320592494258],[0.0],[2.0559377670288086],7.895123481750488
