round,arch,n_workers,rmse,r2,gamma,U,alphas,betas,consensus,stability,progress,worker_losses,elapsed
1,SpatialInformer,8,2.3277482986450195,0.17078727543525007,0.7701269929915666,0.9396824353933334,"[0.12522537159497488, 0.1246696472508452, 0.1248238119307398, 0.1246696472508452, 0.12525106006536366, 0.1260211674055408, 0.1246696472508452, 0.1246696472508452]","[0.8769881594192166, 0.8610836168804106, 0.8639039644779238, 0.883001974191425, 0.8343511561703, 0.8760789504937806, 0.8971766515749933, 0.8870040742617471]","[0.13109102113791987, 0.13861718391009298, 0.13049308419954095, 0.11836378473585497, 0.1693888888504404, 0.1294546834564793, 0.11038068409868143, 0.11563076759799173]","[0.033069860922475075, 0.13936948059215062, 0.10676505337743963, 0.16770873440758677, 0.031137283355204614, 0.0921311473414298, 0.05576901202348598, 0.127856563486802]","[1.0259547243845644, 0.0, 0.08870389064359373, 0.0, 0.8821621758199442, 0.9040541918642774, 0.0, 0.0]","[-0.046544451266527176, 0.7645443677902222, 0.749090313911438, 1.2901384830474854, 0.6933355331420898, 0.2651236057281494, 0.10478154569864273, 0.021510358899831772]",37.44211435317993
2,SpatialInformer,8,1.633599042892456,0.5916007979100012,0.7854765668604523,0.7590992134064436,"[0.12406535803091688, 0.12438372742003001, 0.1252281508411102, 0.12539770228440353, 0.12377339775445448, 0.12602686117236955, 0.12601249981043144, 0.12511230268628393]","[0.8883942039983769, 0.8401510157206749, 0.8655090161937217, 0.883579696277088, 0.8482921341010734, 0.8347041889973318, 0.8654374791939633, 0.8766044014824079]","[0.12226216249410225, 0.17631426431073466, 0.14221883365670968, 0.11881976344078903, 0.15772589668907283, 0.18090714660037663, 0.155847278972119, 0.13881548645956426]","[0.08114293131596038, 0.03430465115533786, 0.0993394878317563, 0.1304961327418196, 0.11830153285037816, 0.10926401325392757, 0.08466571973904537, 0.10588244280794827]","[0.23748917575892156, 0.8132592805259828, 0.8270723816744887, 0.8408527361595096, 0.0, 0.9127813836908398, 1.3587545630403899, 0.7320192690968906]","[0.6508815288543701, 0.33822202682495117, 0.10418981313705444, 0.23909121751785278, 0.2659938335418701, 0.06965186446905136, -0.3148888051509857, 0.3075404763221741]",38.95409393310547
3,SpatialInformer,8,1.3261940479278564,0.7308414981448981,0.7902181071229278,0.7033163867890835,"[0.12491163638111531, 0.12491163638111531, 0.12491163638111531, 0.12561854533219277, 0.12491163638111531, 0.12491163638111531, 0.12491163638111531, 0.12491163638111531]","[0.9026085172261545, 0.8672059357570092, 0.8960674257571204, 0.8824000953387617, 0.8707100758940691, 0.8467935306933047, 0.8969080506582098, 0.8862470848126992]","[0.09812543670796628, 0.1208032001871846, 0.10485370990532002, 0.10472946000296837, 0.12799100109227715, 0.14882126734805445, 0.10158766081807115, 0.1022449669414065]","[-0.05179560292979938, -0.058762996948870896, 0.10264620858383719, 0.11507212160650297, 0.08772207826621592, 0.0905975962669226, 0.1636978766544708, 0.09984192647901598]","[0.7265122158335969, 0.0, 0.0, 0.46827002730662787, 0.0, 0.0, 0.0, 0.0]","[0.1423521786928177, 0.7747513651847839, 0.5403232574462891, 0.6875225305557251, 0.40771421790122986, 1.1721323728561401, 0.4240533411502838, 0.6609512567520142]",37.310287952423096
4,SpatialInformer,8,1.2650296688079834,0.7550962690347082,0.7925804049279541,0.6755246479064225,"[0.12483756141639434, 0.12529483958302226, 0.12483756141639434, 0.12483756141639434, 0.12483756141639434, 0.12483756141639434, 0.12483756141639434, 0.12567979191861176]","[0.90696096906116, 0.8957088509565352, 0.9183230192524309, 0.8987870002746707, 0.8780456222616015, 0.8891524698237865, 0.9112492020511073, 0.9044603280536988]","[0.0767638078164384, 0.08481187387460977, 0.06119214687386062, 0.0699785503882331, 0.08459790535569918, 0.08855042189049801, 0.0710724462265818, 0.06806636128755975]","[-0.014321654361816007, 0.06441987182888949, 0.057045981851748244, 0.06927512516245625, 0.0818723651287181, 0.15371674761072407, 0.12030072061585238, 0.11953820168190583]","[1.1036302827709275, 0.6692149988384769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8263921366843672]","[-0.03060828521847725, 0.11187318712472916, 1.4607198238372803, 0.2450646460056305, 0.7698742151260376, 1.310941457748413, 0.6888265013694763, 0.23524191975593567]",37.39794087409973
5,SpatialInformer,8,1.225733757019043,0.7700749843358418,0.7971128522839397,0.6222017378360033,"[0.1253555293488865, 0.12488327355835684, 0.12488292599684708, 0.12488292599684708, 0.124977771120563, 0.12525172198480528, 0.12488292599684708, 0.12488292599684708]","[0.8926627154450832, 0.8878383243028674, 0.8954032200005309, 0.890022949576773, 0.8869538170937119, 0.9070940906951958, 0.9137920174038591, 0.92429542980397]","[0.08505750847574119, 0.09031261321883546, 0.07725573974560686, 0.08272567145852754, 0.07794339201924387, 0.08530469103120494, 0.06515505082531925, 0.046740412801806255]","[0.11411257997502096, 0.05068388838063644, 0.022708005814830807, 0.12951135433784863, 0.04835539253872975, 0.05540410373622547, 0.10279887584428024, 0.11324782553393391]","[0.38916002914685605, 0.0006101931763976339, 0.0, 0.0, 0.20143205433571681, 0.6239205205743288, 0.0, 0.0]","[0.12640157341957092, 0.8055766820907593, 0.26589998602867126, 0.3616964817047119, -0.14940544962882996, 0.13022480905056, 0.12322766333818436, 0.9097262620925903]",37.34494948387146
6,SpatialInformer,8,1.2118362188339233,0.7752592728019523,0.7947071658231317,0.650503931492567,"[0.12438593729594952, 0.12487046252749466, 0.12447744595095389, 0.12461954811203073, 0.1255662308348493, 0.126621790496472, 0.12438593729594952, 0.12507264748630043]","[0.9279658824686203, 0.8720592825878555, 0.9078527344012707, 0.8949215136120741, 0.8669673799570664, 0.9045883810172917, 0.9547487235210369, 0.9123506523902299]","[0.038166080479710415, 0.09772290061724799, 0.06992833586185708, 0.07808529502027917, 0.10102929567805122, 0.06916958662820512, 0.025187332852796, 0.0403073266698063]","[0.1567042989717771, 0.05166378589938035, 0.028059632896764757, 0.08405041445839151, 0.1570099057868748, 0.16153193927486426, -0.012754775286117445, 0.12003046089669962]","[0.0, 0.7700504206600713, 0.3748020121938426, 0.2858955233069409, 0.5953775116987539, 1.5944992967856548, 84.0976632171644, 1.1379716706117704]","[1.773614764213562, 0.2275499552488327, 0.6252222061157227, 0.13918864727020264, 0.30249348282814026, -0.38235941529273987, -0.4301336407661438, -0.16711123287677765]",39.02446413040161
7,SpatialInformer,8,1.1794995069503784,0.7870932160338714,0.7944190334212035,0.6538937244564296,"[0.12524494653839116, 0.1249650076373727, 0.1249650076373727, 0.1249650076373727, 0.1249650076373727, 0.1249650076373727, 0.1249650076373727, 0.1249650076373727]","[0.9169525593667976, 0.8884989327914551, 0.9008197766469762, 0.9029685422565288, 0.9012484040943071, 0.9535445213182011, 0.9138812271168342, 0.8948475344262108]","[0.0321257267051506, 0.08128628311422817, 0.07307915238312342, 0.057720403937314146, 0.06821720531731057, 0.018115982339607845, 0.06336421354599106, 0.06250657887338582]","[0.06566311077594313, 0.08593451131109309, 0.11842257956324549, 0.0450563583582287, 0.07222770144437259, 0.02984756351402528, 0.00023767478973383985, 0.017366668593047228]","[1.0607581414655776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.012602348811924458, 1.435941457748413, 1.4782682657241821, 0.2971835732460022, 0.6576693058013916, 0.5708850026130676, 0.6412007212638855, 3.021238088607788]",39.05944585800171
8,SpatialInformer,8,1.1418246030807495,0.8004771045486526,0.8007646674569696,0.5792392063885927,"[0.12481055209042459, 0.12481055209042459, 0.12481055209042459, 0.12629691663762393, 0.12481055209042459, 0.12481055209042459, 0.12483938744335481, 0.12481093546689834]","[0.8919999194658956, 0.9232536698578768, 0.9013219621501531, 0.8958229479908193, 0.9064377889507554, 0.8991332703728926, 0.933129007139032, 0.929914986523677]","[0.07411264125328412, 0.0626298753451623, 0.046277572583451505, 0.06813273874675524, 0.054533909860840626, 0.06741834071210659, 0.0404918026097555, 0.034277687669579435]","[0.11975502556351629, 0.004443789051820987, 0.13509441498635266, 0.12121516437870619, 0.10116167546651128, 0.11782049607412526, 0.031269627224586365, 0.00018193632306146294]","[0.0, 0.0, 0.0, 1.4334691177184806, 0.0, 0.0, 0.18245374770191988, 0.49414469181458204]","[0.3409700393676758, 0.8677571415901184, 1.568251609802246, -0.2913014888763428, 0.42805951833724976, 0.35869017243385315, -0.37820687890052795, 0.38649123907089233]",38.700772523880005
9,SpatialInformer,8,1.084604263305664,0.8199734708748778,0.7986426884468645,0.6042036653310061,"[0.12504830711906237, 0.12487685588055031, 0.12487685588055031, 0.12531482831674043, 0.1252525851614456, 0.12487685588055031, 0.12487685588055031, 0.12487685588055031]","[0.9132241407866883, 0.9201955201963803, 0.9048914049373568, 0.908603961361456, 0.8924632779621682, 0.9200238516941107, 0.9054652046427681, 0.9001778970218308]","[0.05879878486632796, 0.046829011209692795, 0.060954383100426515, 0.06262152074035503, 0.07073631219660158, 0.058582519634398325, 0.04778504430787004, 0.06527270914267194]","[0.14240834483890374, -0.06631752712479695, 0.07949671127875306, 0.08180668844588218, 0.09697978466810742, -0.013656512755772093, 0.12203881165085975, 0.16751588450532817]","[0.16385514472799287, 2.0285688281493837, 0.0, 0.6834286255559601, 0.43794378427470204, 0.0, 0.0, 0.0]","[0.29242968559265137, -0.4857529103755951, 1.4292529821395874, 0.5162044763565063, 0.3508613407611847, 1.7178022861480713, 0.9817829132080078, 0.43215620517730713]",38.45336127281189
10,SpatialInformer,8,1.0452895164489746,0.8327881130987735,0.7999212930854409,0.5891612578183413,"[0.12406477067901678, 0.12402342601930427, 0.12406741604361593, 0.12409835157049673, 0.1308836292982162, 0.12404720349041261, 0.12450403163137386, 0.12431117126756372]","[0.8972586941550875, 0.9091275391686451, 0.8871718638598678, 0.9234736127341308, 0.9205898952775489, 0.9229472231554913, 0.9276359161311705, 0.9231642469374235]","[0.051472070119789985, 0.0505453738726469, 0.0719782375588817, 0.04595854898899032, 0.04879445378456319, 0.03973720701445671, 0.03664999335860802, 0.03094403674673692]","[0.012740212095063506, 0.06095235510683245, 0.017259409447473242, 0.05230355616375469, 0.1778574154259851, 0.03375668249588798, 0.036006089386552836, 0.08619604479056762]","[0.508285892065546, 0.0, 0.2854687512105828, 0.2512492279588394, 6.203655195881338, 0.1429176503581949, 2.9308680390075272, 0.8688377652287027]","[0.9505026936531067, 0.5623834729194641, 0.24725714325904846, 0.6912738084793091, -0.06844761967658997, 0.4426307678222656, -0.6947536468505859, 0.12831547856330872]",37.403892278671265
