round,arch,n_workers,rmse,r2,gamma,U,alphas,betas,consensus,stability,progress,worker_losses,elapsed
1,SpatialInformer,1,1.9845197200775146,0.39729499194032236,0.760675372004509,1.0508779764175415,[1.0],[0.0],[0.0],[0.04675611753105],[1.0919964243028273],[-0.08855821937322617],7.856625080108643
2,SpatialInformer,1,1.4873738288879395,0.6614411187677607,0.7671656083703041,0.9745222544670105,[1.0],[0.0],[0.0],[0.03711042681574651],[0.0],[0.8858568668365479],7.813535690307617
3,SpatialInformer,1,1.2713810205459595,0.7526309310058428,0.7758523056268691,0.87232581615448,[1.0],[0.0],[0.0],[0.12391935074523795],[0.0],[0.5614449977874756],8.235182523727417
4,SpatialInformer,1,1.3543426990509033,0.7192943886631722,0.6213809214639664,0.8620452725887299,[1.0],[0.0],[0.0],[0.11354217124799999],[1.0881398557749744],[-0.05135486647486687],7.97617244720459
5,SpatialInformer,1,1.1131478548049927,0.8103732347698364,0.7733687465310097,0.9015441584587097,[1.0],[0.0],[0.0],[0.061233750711466986],[0.0],[0.11888230592012405],7.9856743812561035
6,SpatialInformer,1,1.3710699081420898,0.7123176889354066,0.6226651459503174,0.8431596183776855,[1.0],[0.0],[0.0],[0.11439633702095094],[0.9721684448754997],[0.02006438374519348],8.196510553359985
7,SpatialInformer,1,1.3412985801696777,0.7246754987902702,0.6225921217727661,0.8442335033416748,[1.0],[0.0],[0.0],[0.0488255900290035],[0.0],[0.5499126315116882],7.963220596313477
8,SpatialInformer,1,1.5206469297409058,0.6461243054809176,0.6239652994251251,0.8240397143363952,[1.0],[0.0],[0.0],[0.048180157810408984],[0.0],[0.45388349890708923],8.009548902511597
9,SpatialInformer,1,1.2142201662063599,0.774374174681614,0.6247273859643936,0.8128325593471527,[1.0],[0.0],[0.0],[0.0733151394478894],[0.0],[0.6851093173027039],7.956373929977417
10,SpatialInformer,1,1.2110544443130493,0.7755491111064894,0.6220199537038803,0.852647739648819,[1.0],[0.0],[0.0],[0.07951607797477818],[0.0],[0.5948814749717712],7.898432493209839
11,SpatialInformer,1,1.339923620223999,0.725239670030813,0.6214749292707444,0.8606628048419952,[1.0],[0.0],[0.0],[0.15431751398479546],[1.4239408787431849],[-0.17563480138778687],7.896293878555298
12,SpatialInformer,1,1.4358512163162231,0.6844901915778576,0.6270529008197785,0.7786338114738465,[1.0],[0.0],[0.0],[0.035089253510824446],[0.0],[0.22779564559459686],7.90491509437561
13,SpatialInformer,1,1.4430263042449951,0.6813290579199619,0.6241191619443893,0.8217770302295685,[1.0],[0.0],[0.0],[0.09206734634775766],[0.0],[1.0657466650009155],7.8803699016571045
14,SpatialInformer,1,1.2745095491409302,0.7514120315681833,0.6279069279551507,0.766074588894844,[1.0],[0.0],[0.0],[0.02768225255270283],[0.0],[1.8019338846206665],7.87688422203064
15,SpatialInformer,1,1.4009531736373901,0.6996406490734082,0.6217331882190704,0.8568648791313171,[1.0],[0.0],[0.0],[0.15682375915958738],[0.0],[0.9370217323303223],7.9528210163116455
16,SpatialInformer,1,1.2421625852584839,0.7638701748569678,0.6238731275987626,0.8253951823711395,[1.0],[0.0],[0.0],[0.03942905667648009],[0.0],[0.545727550983429],7.896585941314697
17,SpatialInformer,1,1.3656995296478271,0.7145669325660939,0.6287856802320481,0.7531517612934112,[1.0],[0.0],[0.0],[0.11927598732280068],[1.897805628327301],[-0.22419552505016327],7.949809312820435
18,SpatialInformer,1,1.1717275381088257,0.7898897555843303,0.6274133514237404,0.7733330672979355,[1.0],[0.0],[0.0],[0.11810264815032237],[0.0],[0.6043927073478699],7.868915796279907
