round,arch,n_workers,rmse,r2,gamma,U,alphas,betas,consensus,stability,progress,worker_losses,elapsed
1,SpatialTransformer,8,2.4368300437927246,0.09124996559551835,0.7718424136914313,0.9195010153949261,"[0.12408997185478994, 0.1257599891178964, 0.12408997185478994, 0.12408997185478994, 0.12408997185478994, 0.12584048468719233, 0.12408997185478994, 0.12794966692096155]","[0.7633552802634753, 0.7661787438173958, 0.7880055338260593, 0.7282291985411029, 0.7390665844534063, 0.7889718444841927, 0.8109415342386304, 0.8316711556807856]","[0.32545633074412733, 0.31522487679295347, 0.30270011547983444, 0.3560591644243644, 0.34037925180694445, 0.2933842843853744, 0.27919385336823127, 0.2716905265637749]","[-0.06725248614476056, 0.07342574170002454, 0.03355784839140925, 0.13955529374586406, 0.15304813695317288, 0.05033828593373455, 0.07285338545647822, 0.14835932922815007]","[0.7648924496724923, 0.5775766627376004, 0.0, 0.0, 0.0, 0.9485238468027437, 0.0, 0.7599042612714656]","[0.2581314742565155, 0.9688911437988281, 1.7230582237243652, 0.7050401568412781, 1.4792119264602661, 0.18776418268680573, 0.558417022228241, 1.0529531240463257]",38.51881408691406
2,SpatialTransformer,8,2.169142723083496,0.2799374106184007,0.7789870430260897,0.8354465526342392,"[0.12386141870424953, 0.12425145637731701, 0.12386141870424953, 0.12544264847197528, 0.12386141870424953, 0.12386141870424953, 0.12557118266084982, 0.12928903767285968]","[0.8589588677443696, 0.7610341195338369, 0.873436992830009, 0.8006569820262872, 0.7853844724279473, 0.8143948399386359, 0.799245470611375, 0.8008903168528605]","[0.1947206443030424, 0.28907514637590964, 0.17588593154936447, 0.26497506873455834, 0.2756821058069035, 0.2520302920325352, 0.262559407640262, 0.25502707238103167]","[0.06970507746209038, 0.008191256150853433, 0.041861354299237576, 0.06287718705035024, 0.027551076536353757, 0.03458974041089729, 0.053956600279073355, 0.1568088713087271]","[0.0, 1.3277849108922282, 0.0, 0.7613838522557254, 0.0, 0.0, 0.96771593926716, 1.0724335185651577]","[0.8634082078933716, -0.12778745591640472, 0.8757221698760986, 0.13816316425800323, 1.419037103652954, 3.5414981842041016, 0.023160602897405624, -0.04271514341235161]",38.475186347961426
3,SpatialTransformer,8,1.5474318265914917,0.6335480816496519,0.785728398689255,0.7561364860087634,"[0.1237568549026476, 0.12498645533795702, 0.1237568549026476, 0.12607257035264907, 0.1237568549026476, 0.13015669979615588, 0.1237568549026476, 0.1237568549026476]","[0.7962415454351607, 0.7380652400532184, 0.7604307595387723, 0.7318836935461949, 0.7359703734981851, 0.7714805257825323, 0.8073262239829326, 0.7868257242847637]","[0.29839033081205146, 0.35560138287096693, 0.3317844837906624, 0.36242888194530704, 0.35548385072569755, 0.3201685110082412, 0.28704806116289927, 0.31647206508771714]","[0.0726581312835696, 0.11968228329221721, 0.13886171278901835, 0.09425189558919682, 0.017743798962544927, 0.13240249050055047, 0.00818793704776696, 0.05556123965887346]","[0.0, 0.23230216848387492, 0.0, 0.542714443528034, 0.0, 1.1894080301554426, 0.0, 0.0]","[0.9693427085876465, 0.21803435683250427, 0.5435975193977356, 0.35651805996894836, 1.9803858995437622, -0.251260906457901, 0.274463027715683, 0.5390661954879761]",38.043850898742676
4,SpatialTransformer,8,1.2120145559310913,0.7751931259034681,0.7882941661838442,0.725950986072421,"[0.12412588499993062, 0.12412588499993062, 0.12412588499993062, 0.12449487846657677, 0.12845077044282843, 0.12412588499993062, 0.12412588499993062, 0.1264249260909417]","[0.8618066412195593, 0.8216011497277316, 0.8088058623775345, 0.8629625185080944, 0.7809148648957314, 0.8438827050999727, 0.8801442104527147, 0.8091159025036786]","[0.19126191984275817, 0.21555675425398937, 0.23060257339564888, 0.17451293330834994, 0.25336255798353136, 0.18949281916748761, 0.16497057635748866, 0.2280447012607782]","[-0.012469242870012965, 0.0544943720107831, 0.08589443957240626, 0.013875487692566664, 0.09163757293642026, 0.11875158224053611, 0.015343246759172853, 0.13656032754624214]","[1.1830815423916894, 0.0, 0.0, 1.2258495827159026, 1.4751560331519455, 0.0, 0.0, 0.589316779408122]","[-0.24202975630760193, 0.22001612186431885, 0.1740008145570755, -0.1516493707895279, -0.4840138256549835, 0.11919550597667694, 2.020663261413574, 0.4742003083229065]",38.290003061294556
5,SpatialTransformer,8,1.1061075925827026,0.8127642995926138,0.7904728156127035,0.7003198163211346,"[0.12382453908529044, 0.12500905441445315, 0.12320894080465326, 0.12320894080465326, 0.13433318508137793, 0.12399745820026552, 0.12320894080465326, 0.12320894080465326]","[0.8702139877958767, 0.8454549868357385, 0.8572969983354035, 0.8726374546689885, 0.8505657279755787, 0.8575861402379726, 0.8732428742053775, 0.8925934905197968]","[0.14917412178502043, 0.16373425216279244, 0.14836277704435274, 0.12997974048155808, 0.15565361947579387, 0.1612327343344173, 0.14767689770596876, 0.11145266863778083]","[0.12830684704263584, 0.0647529107206416, 0.1432064104668377, -0.03819754909953333, 0.2770156718836934, 0.07051668629401757, 0.06212239334123377, 0.11401678340694812]","[0.2603934317882209, 1.368061826964539, 0.0, 1.033039130321503, 2.004744502021915, 0.5610978501358407, 0.0, 0.0]","[0.2724668085575104, -0.21353036165237427, 0.34353798627853394, -0.016514895483851433, -0.2713541090488434, 0.28180691599845886, 0.47507166862487793, 1.1022286415100098]",38.79931402206421
6,SpatialTransformer,8,0.9684613347053528,0.8564647641434182,0.79594814610295,0.6359041634947062,"[0.12491685644081048, 0.12389807882896671, 0.12389807882896671, 0.12389807882896671, 0.12389807882896671, 0.12389807882896671, 0.12735462608594267, 0.1282381233284133]","[0.8740802562743554, 0.8565407355656647, 0.846520390542375, 0.8480543338466288, 0.8523205351886864, 0.8974740706484825, 0.8695254681109869, 0.9002682849374396]","[0.13098701829061285, 0.14635988729289698, 0.1644674389420387, 0.1589071902844242, 0.1540685646613326, 0.12717508584238876, 0.14423363221969981, 0.09049204730230367]","[0.11333968996601076, 0.12497409424941393, 0.13054459653645883, 0.052064627670200196, 0.033074006393873805, 0.10830093531206177, 0.06004610510683553, 0.17111614563195607]","[0.5516017348532721, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1771515016146425, 2.223466508732308]","[0.20611365139484406, 3.880462169647217, 0.17528030276298523, 0.3565348982810974, 0.16452911496162415, 0.04446399584412575, -0.5159611701965332, -0.2932817041873932]",38.54030251502991
7,SpatialTransformer,8,1.0050402879714966,0.845417282470577,0.6372119199073315,0.6292364719510078,"[0.12520768731027837, 0.1245662350874523, 0.1245662350874523, 0.1245662350874523, 0.1245662350874523, 0.12521202727504094, 0.12512579225000323, 0.12618955281486816]","[0.8628397352935692, 0.844388417558339, 0.8577142935689067, 0.85410124872423, 0.8959769861280439, 0.9135372033652197, 0.9240872373949807, 0.9202281419444935]","[0.13433344608307116, 0.14873538282681995, 0.1317117228153135, 0.13333268807740983, 0.09045376473917965, 0.07342613754455551, 0.0665840231466577, 0.06552482964265231]","[0.09055561301294168, 0.09744851482317696, 0.16529924966161572, 0.22534797132405507, 0.13081651181263623, 0.06088074797323374, 0.08234328762084038, 0.1246547943075084]","[0.4222303873174619, 0.0, 0.0, 0.0, 0.0, 1.1567494112253525, 0.817472666397466, 1.5851635465566265]","[1.4138422012329102, -0.12980370223522186, 2.766395092010498, 0.15075643360614777, -0.007774415425956249, -0.05178016796708107, -0.1743406057357788, -0.16398483514785767]",39.06078791618347
8,SpatialTransformer,8,0.9635722041130066,0.8579103439738356,0.7956897009316832,0.6389446949213744,"[0.12476102739737284, 0.12476102739737284, 0.12476102739737284, 0.12476102739737284, 0.12476102739737284, 0.1266728082183901, 0.12476102739737284, 0.12476102739737284]","[0.8552133147751487, 0.8725282175610846, 0.8933496550604839, 0.8609488460067611, 0.8711545411595084, 0.922764809781235, 0.9084226208934433, 0.8847245668037546]","[0.13781857316862448, 0.11932107833986583, 0.10738119262042688, 0.12342463038367302, 0.1214647357200681, 0.07399922160039982, 0.08851218268373329, 0.10052190486112232]","[0.13315255925339511, 0.1469050382975206, -0.011087800432515916, 0.09833443671003585, 0.01905120107607366, 0.07100037240373377, 0.04278107815038377, 0.1503516399815255]","[0.0, 0.0, 1.047870735878833, 0.0, 0.0, 2.8944446740126017, 0.0, 0.0]","[0.31276071071624756, 0.01154574565589428, -0.045597054064273834, 0.40959277749061584, -0.006010816432535648, -0.41970372200012207, 0.36054727435112, 0.19161219894886017]",38.345356702804565
9,SpatialTransformer,8,0.9010831713676453,0.8757421949773317,0.7966995463781059,0.6270641602575779,"[0.12411753601192489, 0.12411753601192489, 0.12411753601192489, 0.12419372528450524, 0.12411753601192489, 0.12932773069123746, 0.12589086396463292, 0.12411753601192489]","[0.9016577085086737, 0.8787940542131127, 0.9061474731419152, 0.8981597038980244, 0.9032448531550761, 0.8990077775280465, 0.9110436123822018, 0.9133433162294335]","[0.06350625851935614, 0.09010465500557006, 0.061194003629437575, 0.0762485822703916, 0.07187916146760576, 0.07586754016557454, 0.07900970435011923, 0.06256914658653956]","[0.23109015924867182, 0.05483812380457491, 0.21290941980698042, 0.04606081516480485, 0.1194759397981772, 0.073295646925392, 0.17233296217223734, -0.029284079005391452]","[0.0, 0.0, 0.0, 0.17473145965877715, 0.0, 7.394807483919819, 1.0418933228093312, 1.392942225710598]","[0.5123127698898315, 2.4051640033721924, 0.7232180833816528, 0.4642757773399353, 0.6015599370002747, -0.47825169563293457, -0.23785418272018433, -0.36984628438949585]",38.60081601142883
10,SpatialTransformer,8,0.8798551559448242,0.8815278379899464,0.7983702959086746,0.6074082834273576,"[0.12442419696628779, 0.12442419696628779, 0.12442419696628779, 0.12442419696628779, 0.12442419696628779, 0.12442419696628779, 0.1290306212359855, 0.12442419696628779]","[0.8861054384991818, 0.881515496815864, 0.8766914114934167, 0.8803144544925751, 0.8818093462159204, 0.9064784311548676, 0.9172125084753542, 0.9434474289597918]","[0.083269898594638, 0.0999647075803158, 0.10609568395551239, 0.09915802367754604, 0.09554060816267913, 0.06881705333129146, 0.06796217957636445, 0.025615001417588164]","[0.06841220644466932, 0.23847871754905414, 0.08103076438045988, 0.06505217357272279, 0.1105058243950645, 0.10815207709233038, 0.1629400074152399, 0.11477097412285626]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2828141272867937, 0.0]","[0.3557593822479248, 0.894775927066803, -0.0331818051636219, 1.4495640993118286, 0.48894810676574707, 2.5516176223754883, -0.7755347490310669, -0.3263359069824219]",38.34694504737854
