round,arch,n_workers,rmse,r2,gamma,U,alphas,betas,consensus,stability,progress,worker_losses,elapsed
1,SpatialTransformer,1,2.5074076652526855,0.03784773279754161,0.7423602926671505,1.2663494980335235,[1.0],[0.0],[0.0],[0.13247114537166324],[0.7902530118923176],[0.541471004486084],8.030600786209106
2,SpatialTransformer,1,2.1907737255096436,0.2655048392317463,0.7468537162184715,1.2134856915473937,[1.0],[0.0],[0.0],[0.062409804265988564],[0.0],[1.4068406820297241],8.02366018295288
3,SpatialTransformer,1,1.5152353048324585,0.6486385414641579,0.7653137554466725,0.9963087594509125,[1.0],[0.0],[0.0],[0.11509381047825949],[0.0],[2.07199764251709],8.075194597244263
4,SpatialTransformer,1,1.0682317018508911,0.825367579980614,0.7843052695214747,0.772879182100296,[1.0],[0.0],[0.0],[-0.03947422678878448],[0.5586538777261656],[0.35212960839271545],8.011561632156372
5,SpatialTransformer,1,1.0675936937332153,0.8255761240738346,0.7838283209383488,0.7784903419017791,[1.0],[0.0],[0.0],[0.20471014743529214],[0.0],[0.29699060320854187],8.135059833526611
6,SpatialTransformer,1,1.033499836921692,0.8365387776812863,0.7888348400264978,0.7195901173353195,[1.0],[0.0],[0.0],[0.14302967470782552],[0.0],[0.5368415117263794],8.089951038360596
7,SpatialTransformer,1,0.8661414980888367,0.8851921410946193,0.7912040258675813,0.6917173427343368,[1.0],[0.0],[0.0],[0.12102875108297224],[0.0],[0.3243100941181183],8.139172077178955
8,SpatialTransformer,1,0.8452650308609009,0.8906598228626846,0.792333750846982,0.6784264606237411,[1.0],[0.0],[0.0],[0.08930758413766526],[0.0],[0.223602756857872],8.118338346481323
9,SpatialTransformer,1,0.8328685164451599,0.8938434361914233,0.7900890472888946,0.70483473777771,[1.0],[0.0],[0.0],[0.15058508847524188],[3.0696365489840085],[-0.356528639793396],8.085912942886353
10,SpatialTransformer,1,0.754493236541748,0.9128826587958345,0.7960886470407247,0.6342512112855911,[1.0],[0.0],[0.0],[0.06889595336540026],[1.3971339770848084],[-0.17908556759357452],8.896228313446045
11,SpatialTransformer,1,0.7428566813468933,0.9155491462893537,0.794179976272583,0.6567061614990234,[1.0],[0.0],[0.0],[0.13501372778464366],[0.0],[0.39007675647735596],8.511837244033813
12,SpatialTransformer,1,0.7459432482719421,0.9148459015450198,0.7973886453926563,0.6189571130275726,[1.0],[0.0],[0.0],[0.09799873393933194],[17.631143004816884],[-0.15827792882919312],8.344825744628906
13,SpatialTransformer,1,0.7023814916610718,0.9245012003895149,0.7962599636852741,0.6322357213497162,[1.0],[0.0],[0.0],[0.10501432603346082],[0.0],[0.1726149469614029],8.260767221450806
14,SpatialTransformer,1,0.8301241397857666,0.8945418783190986,0.6414144035077096,0.5674352425336838,[1.0],[0.0],[0.0],[0.05340145526941292],[0.9479150877013177],[0.04817644879221916],8.326724529266357
15,SpatialTransformer,1,0.8242112398147583,0.8960388702776034,0.6403265253686905,0.5834334504604339,[1.0],[0.0],[0.0],[-0.004863479356345308],[1.689885416838334],[-0.14594264328479767],8.198357343673706
16,SpatialTransformer,1,0.9008859395980835,0.8757965727406656,0.6405481516480447,0.5801742404699326,[1.0],[0.0],[0.0],[0.25055320398519415],[0.0],[0.6751227974891663],8.342889785766602
17,SpatialTransformer,1,0.8924636840820312,0.8781080480086064,0.6370894193649292,0.6310379505157471,[1.0],[0.0],[0.0],[0.07049747554955181],[0.0],[0.7937898635864258],8.215710639953613
18,SpatialTransformer,1,0.8363446593284607,0.8929554658416732,0.6392868065142632,0.5987234336137771,[1.0],[0.0],[0.0],[0.11514133364896183],[0.0],[2.045383930206299],8.254262208938599
