round,arch,n_workers,rmse,r2,gamma,U,alphas,betas,consensus,stability,progress,worker_losses,elapsed
1,STGCN,2,2.555272102355957,0.0007635615619805414,0.7559036689162254,1.1070156598091125,"[0.5, 0.5]","[0.6122591144731484, 0.5985827083816381]","[0.26727957906504646, 0.26727957906504646]","[0.10786444490394549, 0.22131237576068197]","[0.0, 0.0]","[0.07682783901691437, 1.0829159021377563]",15.70046353340149
2,STGCN,2,2.5717694759368896,-0.012180618986765035,0.7550417699307203,1.1171556478738784,"[0.48886127037954796, 0.511138729620452]","[0.6312553059889796, 0.5993831783450386]","[0.24461491164693316, 0.24461491164693316]","[0.0787075244726926, 0.14790444832415975]","[0.0, 1.231695762020663]","[0.7751523852348328, -0.10051294416189194]",14.428270816802979
3,STGCN,2,2.512141227722168,0.03421156820051996,0.7571766303002835,1.0920396435260773,"[0.5, 0.5]","[0.5690665432347504, 0.6514623123260216]","[0.2677056490115693, 0.2677056490115693]","[0.14328959762563143, 0.06045843477314257]","[0.0, 0.0]","[0.48932555317878723, 1.4308221340179443]",14.9243323802948
4,STGCN,2,2.18949031829834,0.26636510696773963,0.7622366433233023,1.032510078549385,"[0.5030095451306261, 0.4969904548693739]","[0.5405719326240453, 0.601740418276259]","[0.355183275615826, 0.355183275615826]","[0.04663963549186845, -0.008535891642701911]","[0.72670609304864, 0.0]","[0.328842431306839, 0.37877312302589417]",14.910234689712524
5,STGCN,2,1.459825038909912,0.6738664299057089,0.7672706579893828,0.9732863765954971,"[0.501765920822554, 0.498234079177446]","[0.45046985650831556, 0.4834746901515214]","[0.5669193260658121, 0.5669193260658121]","[0.01755591168197944, -0.029056070620891522]","[0.7097231801485032, 1.0406110494191847]","[0.222517728805542, -0.03730469197034836]",15.339499950408936
6,STGCN,2,1.1720750331878662,0.7897651366334322,0.7718056991875172,0.9199329507350922,"[0.44459629127993905, 0.555403708720061]","[0.5188017614182233, 0.5619681374603387]","[0.42009557553242244, 0.42009557553242244]","[0.22563057050208546, 0.1478244252588983]","[0.0, 3.583369015023911]","[0.5441114902496338, -0.2741307318210602]",14.626965999603271
7,STGCN,2,1.0772192478179932,0.8224166872885994,0.7764694531589746,0.8650652569532394,"[0.5, 0.5]","[0.6198084859536322, 0.5615823782141377]","[0.3087232399507404, 0.3087232399507404]","[0.08212750369317223, 0.057665166958308894]","[0.0, 0.0]","[0.13048866391181946, 1.4492571353912354]",13.947564363479614
8,STGCN,2,0.8047681450843811,0.9008858858428763,0.7772715564250946,0.8556287479400635,"[0.5155761998705629, 0.4844238001294372]","[0.6192573897629391, 0.6228925177503076]","[0.2285554156664251, 0.2285554156664251]","[0.14767784897180733, 0.0478970560724347]","[1.8465252354312216, 0.0]","[-0.0771549791097641, 0.31854110956192017]",13.93707799911499
9,STGCN,2,0.9392479658126831,0.86499355748824,0.6266554314470292,0.7844789493083953,"[0.5, 0.5]","[0.6381884272719224, 0.6805609962013384]","[0.133414689470871, 0.133414689470871]","[0.12025457022000942, 0.10437523284110455]","[0.0, 0.0]","[0.8323829174041748, 0.36053434014320374]",14.8144211769104
10,STGCN,2,0.7918747663497925,0.9040363011812601,0.7800845498889684,0.8225347071886062,"[0.5044228560816404, 0.4955771439183596]","[0.6594018517801647, 0.6385687996758149]","[0.15836852744633048, 0.15836852744633048]","[0.07285255207134905, -0.02494491026519575]","[1.5334185892790335, 2.262361701948315]","[-0.3068974018096924, -0.23549264669418335]",14.705127954483032
11,STGCN,2,0.8782436847686768,0.8819614045223619,0.6233716309547425,0.8327701330184937,"[0.5009928914912766, 0.4990071085087235]","[0.6363135523450872, 0.6576191409977565]","[0.16363852961111236, 0.16363852961111236]","[0.034063683939914706, 0.16220865788744598]","[0.7165276890700197, 0.0008457081846825987]","[0.07982687652111053, -0.25996991991996765]",14.054391622543335
12,STGCN,2,0.8351794481277466,0.8932535238596487,0.6245647535967827,0.8152242118120193,"[0.5022123758734035, 0.4977876241265965]","[0.628536741591107, 0.7245593379468096]","[0.09929887256771303, 0.09929887256771303]","[0.09261694503927131, 0.1337245425891537]","[0.9622489830405839, 0.0]","[0.05810413509607315, 1.1587461233139038]",13.9914071559906
13,STGCN,2,1.021165132522583,0.840417268148349,0.6247399278450012,0.8126481199264526,"[0.5, 0.5]","[0.6265461274537159, 0.6293180887697625]","[0.21141634978318732, 0.21141634978318732]","[0.12944299911016355, 0.12267224003371162]","[0.0, 0.0]","[1.3908387422561646, 0.406517893075943]",14.45270299911499
14,STGCN,2,0.833440363407135,0.8936976218999071,0.6239266469669342,0.8246081328392029,"[0.4984995807800649, 0.501500419219935]","[0.6701454337913555, 0.7267551749398793]","[0.029226448503702672, 0.029226448503702672]","[0.16510233085399414, 0.10053190158466313]","[0.0, 2.0426534658007798]","[0.04551384598016739, -0.28075432777404785]",14.19284176826477
15,STGCN,2,0.7840569019317627,0.9059217680055626,0.7793560195416211,0.8311056524515152,"[0.48868541449180575, 0.5113145855081942]","[0.6575710476173318, 0.6578687554376998]","[0.13480912000452702, 0.13480912000452702]","[0.020589088049101967, 0.08508071433915734]","[0.5993965918366992, 4.091644251894843]","[0.1029910296201706, -0.2686792314052582]",15.38505506515503
