round,arch,n_workers,rmse,r2,gamma,U,alphas,betas,consensus,stability,progress,worker_losses,elapsed
1,STGCN,1,2.568265438079834,-0.009424212809874488,0.7507388158202171,1.1677786374092103,[1.0],[0.0],[0.0],[0.11965071965635145],[0.0],[0.045038774609565735],9.038276433944702
2,STGCN,1,2.5123748779296875,0.03403185537489006,0.751243358016014,1.1618428468704223,[1.0],[0.0],[0.0],[0.05342426835753903],[0.4900260053639521],[0.5262214541435242],9.2329580783844
3,STGCN,1,2.3612442016601562,0.14675115203642852,0.753780671864748,1.131992095708847,[1.0],[0.0],[0.0],[0.2307824634738645],[0.5776398616052962],[0.2683877646923065],9.717322587966919
4,STGCN,1,1.787703514099121,0.5109143472233626,0.7553563489198685,1.1134547185897827,[1.0],[0.0],[0.0],[0.08581610454838286],[1.1086606150749931],[-0.06702616065740585],9.475468158721924
5,STGCN,1,1.090584397315979,0.8179827745941611,0.7743445067107677,0.8900646269321442,[1.0],[0.0],[0.0],[-0.012152712778568584],[1.892409383283783],[-0.1868826299905777],8.922148942947388
6,STGCN,1,0.9135066866874695,0.8722922037761613,0.7822315954446792,0.7972753477096558,[1.0],[0.0],[0.0],[0.15253317011649606],[0.0],[0.36728572845458984],9.41183853149414
7,STGCN,1,1.134281039237976,0.8031047352150086,0.6262874828624726,0.7898899579048156,[1.0],[0.0],[0.0],[0.027479088050257724],[1.0511025142689823],[-0.019561106339097023],9.408245086669922
8,STGCN,1,1.0048658847808838,0.8454709596901517,0.6298677349758148,0.737239191532135,[1.0],[0.0],[0.0],[0.06122044578708611],[0.0],[1.2129167318344116],8.995725393295288
9,STGCN,1,0.8926536440849304,0.8780561454998875,0.7811266791820526,0.8102743625640869,[1.0],[0.0],[0.0],[0.17109744163512916],[0.5969430566620794],[0.09187174588441849],8.746441841125488
10,STGCN,1,0.9676901698112488,0.8566932659499493,0.6300668559646607,0.734310941696167,[1.0],[0.0],[0.0],[0.14552587946262618],[0.0],[0.9344283938407898],10.15897798538208
11,STGCN,1,1.0632907152175903,0.8269793132230158,0.6281257237815857,0.7628570032119751,[1.0],[0.0],[0.0],[0.1841781442076608],[0.0],[1.032199501991272],9.525469541549683
12,STGCN,1,0.8275691270828247,0.8951900525401593,0.7882229184806346,0.7267891943454743,[1.0],[0.0],[0.0],[0.012257099896648617],[0.0],[0.04491773247718811],9.954609870910645
13,STGCN,1,0.7186760306358337,0.9209575776230507,0.7883602479755878,0.7251735532283783,[1.0],[0.0],[0.0],[0.13422989801220325],[0.0],[-0.08397618681192398],9.173646211624146
14,STGCN,1,0.9079589247703552,0.8738386385564092,0.6311023447847367,0.7190831649303436,[1.0],[0.0],[0.0],[0.04941503926900694],[0.0],[1.4539371728897095],9.291238069534302
15,STGCN,1,0.869672417640686,0.8842541830557583,0.6295663075876237,0.7416719472408295,[1.0],[0.0],[0.0],[0.14853689268847173],[0.06825396158703004],[0.43256065249443054],9.505934953689575
16,STGCN,1,0.8765990138053894,0.8824030973623812,0.6297608269524575,0.7388113683462143,[1.0],[0.0],[0.0],[0.10296873511296242],[3.8045226014538573],[-0.45332565903663635],9.402721643447876
17,STGCN,1,0.6788437962532043,0.9294765400037885,0.7894477660357953,0.7123792231082916,[1.0],[0.0],[0.0],[0.16069422237310552],[0.0],[-0.1874825805425644],9.461479663848877
18,STGCN,1,0.7760806083679199,0.9078261728628154,0.6328284509038925,0.6936992514133453,[1.0],[0.0],[0.0],[0.13666289559859332],[0.8846873768696648],[0.14431217312812805],9.19357180595398
