round,arch,n_workers,rmse,r2,gamma,U,alphas,betas,consensus,stability,progress,worker_losses,elapsed
1,STGCN,8,2.5463194847106934,0.007753182430188965,0.7607434187151492,1.050077426880598,"[0.1247177279858387, 0.1247177279858387, 0.12655748734451794, 0.1247177279858387, 0.1247177279858387, 0.1247177279858387, 0.1247177279858387, 0.12513614474044973]","[0.9170051619390532, 0.7987012808434577, 0.7772293305751953, 0.8200152233205397, 0.793465211817552, 0.810236547665051, 0.7797954836576255, 0.8291832088382166]","[0.1302290077911978, 0.2545869017456957, 0.2747281895268162, 0.23137509732625589, 0.26289345066366454, 0.2380725257640434, 0.2731247208518096, 0.22968021219307508]","[0.09016984413177184, 0.13942941532729175, 0.10067075919289085, 0.17989675863774768, 0.06056403046075559, 0.08413146819555703, -0.02114277108991008, 0.06429092845636243]","[0.0, 0.0, 0.5294718215177726, 0.0, 0.0, 0.0, 0.5295398340399643, 0.22682002875790142]","[0.33474481105804443, 1.0265417098999023, 0.7885872721672058, 1.6495527029037476, 0.9381521940231323, 1.0490381717681885, 1.320983648300171, 0.6528761982917786]",46.313416957855225
2,STGCN,8,2.531134605407715,0.019552394259303107,0.760281804715842,1.0555081798136232,"[0.12427844782017552, 0.12419734719256686, 0.12419734719256686, 0.12472260621802594, 0.12419734719256686, 0.12560618164099735, 0.12729989462680566, 0.1255008281162949]","[0.8623641003081967, 0.8087097727805821, 0.868982359569228, 0.78411003467743, 0.7799451095375414, 0.776441685711636, 0.8340387148611553, 0.8213198703428928]","[0.19628401096184978, 0.24420134248402894, 0.18035640289179183, 0.26447857202180824, 0.2734235513240084, 0.27150709464178024, 0.22558165909268688, 0.2417722523317614]","[0.022512166721279713, 0.0012553306853075384, 0.09396862572469764, 0.08854197595205139, 0.10638195991785655, 0.06246832034200738, 0.15841815393827222, 0.04573220269250487]","[0.14773199744114834, 0.0, 0.0, 0.18022116002454072, 0.0, 0.6650516378304269, 0.6904443389205883, 0.9442676071159994]","[0.783636748790741, 0.6247104406356812, 1.490602731704712, 0.5045138001441956, 1.1290464401245117, 0.6398792862892151, 0.21562115848064423, 0.1860533505678177]",46.81473731994629
3,STGCN,8,2.449812650680542,0.08154117634311753,0.7619288227275013,1.0361314973235132,"[0.12435331488804943, 0.1251951618941688, 0.1246840377783101, 0.12432578380304295, 0.12791219277806753, 0.1234260072488594, 0.1234260072488594, 0.12667749436064243]","[0.8128152800508911, 0.8277775370369257, 0.8659543928501131, 0.7839063643964328, 0.8042651107670505, 0.8317199798352054, 0.8169257055075629, 0.8557577987617663]","[0.2406752351106543, 0.23232552900864464, 0.19865195335677166, 0.2630986494180975, 0.23914853575198838, 0.19751689013120247, 0.2279522449541552, 0.2049759535570653]","[0.06002178196600043, 0.10767830748373532, 0.0757123929556262, 0.10614881605842363, 0.1672297486198592, 0.059261944331315645, 0.0068235274751366716, 0.1794418659454195]","[0.5181447366151933, 0.5689055474588932, 0.6742503278180225, 0.2600857747438174, 0.8927168074090195, 0.0, 0.0, 0.7069524509451786]","[0.44083866477012634, 0.49328333139419556, 0.2525879144668579, 0.5418657660484314, 0.07120182365179062, 0.13903430104255676, 1.4084025621414185, 0.0970558226108551]",47.537898778915405
4,STGCN,8,2.1991052627563477,0.2599075257329967,0.7634062514059246,1.0187499834597111,"[0.12449402762142864, 0.12633670554805637, 0.12407385761588088, 0.12407385761588088, 0.125108344327879, 0.12609841803122887, 0.1245191167325726, 0.12529567250707271]","[0.748389114681681, 0.7368407400257909, 0.7284867872769794, 0.8046833463506351, 0.7531605903479194, 0.7491953762985322, 0.7881496251309, 0.8277634227369386]","[0.346465896724068, 0.3515210331380487, 0.3600002527683186, 0.28331819486578375, 0.34116775154353907, 0.34752648780629974, 0.30887521348578, 0.2951198668192262]","[0.07295412706478692, 0.11204474612127277, -0.01925146463578401, 0.06391881060700727, 0.027206053371552637, 0.11992630505722132, 0.033855594699482905, 0.02570918405808558]","[0.1337523326840263, 0.45888300055999093, 0.0, 0.0, 0.8945557097695365, 0.38835503728680254, 0.34256432788015984, 1.2915439856254756]","[0.6173276305198669, 0.5342123508453369, 1.637134313583374, 2.7347233295440674, 0.09245586395263672, 0.6798191070556641, 0.4064234793186188, -0.11465837061405182]",47.34878492355347
5,STGCN,8,1.628291368484497,0.5942503478121928,0.7658263132363557,0.990278667807579,"[0.12632864532122576, 0.1226576640702143, 0.12273169476455134, 0.1226576640702143, 0.1339663972319822, 0.1244887827491169, 0.1226576640702143, 0.12451148772248093]","[0.7721606256280472, 0.6542311719716282, 0.7813907896558747, 0.6743106419285085, 0.7061031102164956, 0.6425014608275033, 0.6767507659637596, 0.8267170061269271]","[0.378851699287746, 0.4638681570959702, 0.3754282376010029, 0.44684764045665654, 0.421859555050417, 0.4717321383147727, 0.4428655234404008, 0.33632296526224126]","[0.1951219137924453, 0.10372183560278721, 0.049762590572235664, -0.04084761428601075, 0.1487945063199165, 0.05898693206727782, 0.051470386904838905, 0.18927568746629028]","[0.39892662833510173, 0.0, 0.03229708954411807, 0.17043114377191482, 1.4049898942667034, 0.5325361368127295, 0.0, 0.23564662544145928]","[0.28862324357032776, 1.3119741678237915, 0.3506868779659271, 0.31995347142219543, -0.1637571156024933, 0.16029830276966095, 0.43944886326789856, 0.36297643184661865]",45.512638092041016
6,STGCN,8,1.1647424697875977,0.7923873653290248,0.7684937273412942,0.9588973253965378,"[0.12486462850436496, 0.1269198940204813, 0.12858175212818576, 0.1221753859333914, 0.1221753859333914, 0.12601587507019246, 0.12709169247660135, 0.1221753859333914]","[0.7084382068545738, 0.6914403131651676, 0.7556862242045843, 0.7729334799483457, 0.7894866736945381, 0.7130520148359587, 0.6984465738076028, 0.6874337429023958]","[0.40802010305771397, 0.42732628874606915, 0.37827706282230306, 0.35144239096142504, 0.3512257914942674, 0.4076548675332309, 0.4175349408172266, 0.42935678529253674]","[0.07937599236629655, 0.08690274196382239, 0.11490243629570543, 0.14763509102592642, 0.16118076833976056, 0.08464971307459533, 0.0984629599607561, 0.07012076481601519]","[0.67226313326773, 1.0259241166506379, 1.175828021876563, 0.0, 0.0, 0.896905598823102, 0.9596099612404456, 0.0]","[0.25466349720954895, -0.020720336586236954, -0.1136581227183342, 0.04320301115512848, 0.9001350402832031, 0.11096137017011642, 0.003826996311545372, 2.0625202655792236]",47.02119517326355
7,STGCN,8,0.9668814539909363,0.85693269623912,0.7695104421034455,0.946935975253582,"[0.10768027824900818, 0.11223967684052212, 0.1105661027591838, 0.23837433302438002, 0.10768027824900818, 0.10768027824900818, 0.10809877437988138, 0.10768027824900818]","[0.9385998576609768, 0.7978209965239825, 0.8211893917961858, 0.8323158628221266, 0.777168823901038, 0.7924175571847536, 0.811739900133269, 0.8376836683178922]","[0.12118978443764462, 0.24712367131416674, 0.22647048155820032, 0.21019330509043624, 0.26183198818559006, 0.2504811110536816, 0.23550539656628985, 0.20319251848899714]","[0.05992945065158801, 0.15005553955690312, 0.06119502503122009, 0.15359293529055604, 0.2089463838162397, 0.06491366415898595, 0.003336482601421414, 0.045001314768376585]","[0.0, 1.1183271722886157, 1.9083174396257443, 24.61500241227078, 0.0, 0.0, 4.9365563310157325, 0.0]","[1.0786012411117554, -0.06659496575593948, -0.13100126385688782, -0.06300465017557144, -0.06442456692457199, 1.049310564994812, -0.477902352809906, -0.13368135690689087]",46.522881507873535
8,STGCN,8,0.8183992505073547,0.8974998776383568,0.7710130005560815,0.9292588169872761,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]","[0.8589244274198619, 0.8433547731753526, 0.8521140760428993, 0.857261553992666, 0.8559625924393198, 0.8298626509826097, 0.905222646902498, 0.9056164910386806]","[0.1638100061913306, 0.16402192606748356, 0.16324656185749306, 0.152661442503246, 0.15295727690108646, 0.17826714540201152, 0.09784397758075702, 0.11418595539794298]","[-0.0011573962325099579, -0.044659360024298815, 0.05183004347870423, 0.038496705339944606, 0.06725156413190143, 0.09956103889848043, 0.16151369512832875, 0.033269941702763775]","[0.7456779830703678, 0.8422321250794311, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.06124841421842575, -0.07819022983312607, 0.37912315130233765, 0.30926403403282166, -0.12996231019496918, 0.30972856283187866, -0.02905769646167755, -0.17881076037883759]",48.017884969711304
9,STGCN,8,0.8001713156700134,0.9020149288677208,0.7716640030048787,0.9215999646484851,"[0.12432000253327279, 0.12432000253327279, 0.12432000253327279, 0.12432000253327279, 0.12432000253327279, 0.12432000253327279, 0.12975998226709048, 0.12432000253327279]","[0.8750507858465646, 0.8253256612625832, 0.863635717608666, 0.8632477142996118, 0.8489104286343163, 0.8442017900304477, 0.8689076845204876, 0.8799517408646661]","[0.12947092302774393, 0.18925112532195074, 0.15763481863935724, 0.15153214904994045, 0.16665386703807086, 0.1719372567111486, 0.15435826749505394, 0.14102061496442783]","[0.1320060122331375, 0.1495435527630712, 0.21632688652053894, 0.05496320608470936, 0.02997337948484255, 0.07341400010513385, 0.12939748230014034, 0.12803342988455801]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1442112836235405, 0.0]","[1.7832547426223755, 0.3165839612483978, 0.611547589302063, 0.7218438386917114, -0.14658431708812714, 0.6563952565193176, -0.4383438527584076, 0.28569576144218445]",47.63872194290161
10,STGCN,8,0.8123857378959656,0.8990006603169797,0.7732511563181876,0.9029275727272034,"[0.12125518163058265, 0.12375759935934896, 0.12125518163058265, 0.12125518163058265, 0.1335942533169791, 0.13637223917075875, 0.12125518163058265, 0.12125518163058265]","[0.9047176174668449, 0.8466066628702428, 0.8694843118375549, 0.8704130502866099, 0.8278375485654222, 0.854702704513024, 0.9001842598933867, 0.9145830193967023]","[0.08636809840994931, 0.15262570698034647, 0.14441450767207234, 0.13921366591420004, 0.16825064460817862, 0.14350209495030003, 0.1098577760185868, 0.09858571971651467]","[0.08195801500568577, 0.07513429455184505, 0.04914905840746535, -0.027795439259893626, 0.047575663765056196, 0.1629924635237707, 0.1184002122671136, 0.09723681557458128]","[0.0, 1.7813549980440446, 0.0, 0.0, 12.106733012847698, 5.023178761511991, 0.0, 0.0]","[0.635688304901123, -0.1299884170293808, 1.695569396018982, 0.48401349782943726, -0.5977802872657776, -0.2673651874065399, 0.01491908822208643, 0.6895741820335388]",47.05030703544617
