round,arch,n_workers,rmse,r2,gamma,U,alphas,betas,consensus,stability,progress,worker_losses,elapsed
1,SpatialMamba,1,2.138218402862549,0.3003222376750073,0.7530599768996238,1.140470860004425,[1.0],[0.0],[0.0],[0.13023961665199513],[0.956000257177499],[0.07897629588842392],23.91746187210083
2,SpatialMamba,1,1.6662200689315796,0.5751274335800455,0.7725823167145252,0.9107962739467621,[1.0],[0.0],[0.0],[0.20319751178220252],[0.0],[0.9628446698188782],24.109190702438354
3,SpatialMamba,1,1.3991223573684692,0.7004251646776001,0.7868456141889095,0.7429927742481232,[1.0],[0.0],[0.0],[0.037412936785834044],[0.013904253423691918],[0.06561439484357834],24.01023292541504
4,SpatialMamba,1,1.2225935459136963,0.7712515397951824,0.7882486339807511,0.7264866590499878,[1.0],[0.0],[0.0],[-0.023839803192101765],[0.0],[0.44441938400268555],24.001422882080078
5,SpatialMamba,1,1.0463892221450806,0.8324361132113587,0.7884426239073277,0.7242044246196747,[1.0],[0.0],[0.0],[0.13234468409368624],[17.23672663634073],[-0.3073204755783081],24.08932614326477
6,SpatialMamba,1,1.010410189628601,0.843761010212745,0.7908458638250828,0.6959310138225555,[1.0],[0.0],[0.0],[0.12301533737979971],[0.0],[-0.10738083720207214],23.94818878173828
7,SpatialMamba,1,1.0155514478683472,0.8421670240789034,0.7964201820373534,0.6303507995605468,[1.0],[0.0],[0.0],[0.07469390635884975],[1.173217283262745],[-0.05469892919063568],24.089174032211304
8,SpatialMamba,1,1.1317663192749023,0.8039768187890695,0.6371938775229454,0.6295018011331558,[1.0],[0.0],[0.0],[0.07918504985242389],[0.0],[0.7503383755683899],24.49531388282776
9,SpatialMamba,1,1.1270421743392944,0.8056098329941043,0.6338990575814247,0.6779550355672836,[1.0],[0.0],[0.0],[0.0712922745944176],[2.2549732117459715],[-0.2040080577135086],24.604570627212524
10,SpatialMamba,1,1.2798813581466675,0.7493120971639873,0.6340412003946305,0.6758647000789643,[1.0],[0.0],[0.0],[0.07219137059721087],[0.0],[0.044841933995485306],24.380682706832886
11,SpatialMamba,1,1.0624744892120361,0.8272448504429368,0.6367477564120293,0.6360624057054519,[1.0],[0.0],[0.0],[0.01640774798275126],[0.0],[0.345355361700058],24.31111788749695
12,SpatialMamba,1,1.078033447265625,0.8221481299466953,0.6347629871273042,0.6652501893043518,[1.0],[0.0],[0.0],[0.12484257240189162],[1.209879395074464],[-0.047459591180086136],24.038048028945923
13,SpatialMamba,1,0.9401420950889587,0.8647363956581482,0.7966433968037366,0.6277247434854507,[1.0],[0.0],[0.0],[0.10191996929460019],[0.0],[-0.053925979882478714],24.150158643722534
14,SpatialMamba,1,0.8590315580368042,0.8870692558805512,0.79877269513309,0.6026741749048233,[1.0],[0.0],[0.0],[0.07510256211562637],[0.0],[0.24960803985595703],24.493487119674683
15,SpatialMamba,1,0.9440892934799194,0.86359819886152,0.6378882981848717,0.6192897325754165,[1.0],[0.0],[0.0],[0.13454450608593863],[0.0],[0.6318399310112],24.242874145507812
16,SpatialMamba,1,0.8132256865501404,0.8987916958975037,0.7984865603029728,0.6060404670238495,[1.0],[0.0],[0.0],[0.08014678188250814],[2.5057492676428734],[-0.3198707401752472],24.55420160293579
17,SpatialMamba,1,0.9461950063705444,0.8629890527116524,0.6385220485663414,0.6099698740243912,[1.0],[0.0],[0.0],[0.0894776067155877],[0.0],[0.430218368768692],24.221535682678223
18,SpatialMamba,1,1.0006492137908936,0.8467651130951619,0.6359950449728966,0.6471316915750503,[1.0],[0.0],[0.0],[0.05050180565801826],[2.005805955471633],[-0.18739815056324005],23.978224754333496
